Edad,hosteleria_restaurante,hosteleria_asador,hosteleria_sidreria,hosteleria_bodega,hosteleria_queseria,Gourmet_Agricultura_ecologica,Gourmet_Denominacion_de_Origen,Gourmet_Eusko_Label,Gourmet_Euskal_Baserri,Target_Review,hombre,mujer,otro,user_bizkaia,user_gipuzkoa,user_alava,local_restaurante,local_asador,local_sidreria,local_bodega,local_queseria,local_bizkaia,local_gipuzkoa,local_alava,sol,estrella,q,local_valoracion
62,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4.1
65,1,1,1,1,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4.1
60,0,0,0,0,0,1,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4.4
39,0,0,0,1,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.8
55,0,0,0,1,0,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.9
45,1,1,1,1,1,1,1,1,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,4.4
52,1,1,1,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,5.0
52,1,0,1,1,1,1,1,1,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4.5
47,0,1,1,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.3
58,1,1,1,0,0,0,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.4
72,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.8
26,1,1,0,0,0,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0
46,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3
55,0,1,0,0,1,1,1,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,4.8
53,1,1,1,1,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4.5
54,0,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
53,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4.5
55,1,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,4.6
57,1,1,1,1,0,1,1,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,4.7
75,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,5.0
41,1,0,0,1,1,0,1,1,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.1
58,1,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.4
53,0,1,1,0,1,1,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.4
63,1,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5
46,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.5
56,0,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.5
59,1,1,0,1,0,1,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.6
65,1,1,1,1,1,0,0,1,1,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.7
52,1,1,1,0,1,1,0,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.7
53,1,1,0,0,0,1,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0
47,1,1,1,1,0,0,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
50,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.5
49,0,0,0,0,0,1,1,1,1,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0
50,1,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4.9
59,0,1,1,1,0,1,0,1,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.0
61,1,1,1,0,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0
55,0,0,1,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.3
48,1,1,1,1,1,0,0,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.6
39,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.7
52,1,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0
63,1,1,0,0,0,1,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.8
55,1,1,1,0,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.3
57,1,1,1,0,1,1,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4.1
46,1,1,0,1,0,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3.9
55,1,1,1,0,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
58,0,1,1,1,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.7
60,1,1,1,1,0,1,1,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4.0
63,1,1,1,1,1,1,1,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.4
55,1,0,0,1,1,1,0,1,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.1
52,1,1,0,1,0,1,1,1,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4.0
52,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,4.8
49,1,1,0,0,1,1,1,1,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.5
62,1,1,1,1,0,0,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5
60,0,1,1,1,1,1,1,1,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,4.4
54,1,1,1,1,1,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
54,1,1,1,0,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
52,1,0,0,1,0,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.3
46,1,1,0,0,0,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.3
60,1,1,0,1,1,1,1,1,1,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.2
47,1,1,0,1,0,0,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.9
61,1,1,1,1,0,1,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.4
55,1,1,0,1,1,0,1,0,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.6
65,1,1,1,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.3
31,0,1,1,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4.3
74,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.8
49,1,1,1,1,0,1,1,1,0,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4.3
64,1,1,1,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,4.5
37,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.2
51,1,1,0,0,0,1,1,0,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.8
52,0,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,4.8
64,1,0,1,1,1,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.6
50,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.3
46,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.0
51,1,0,0,1,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.3
63,0,0,1,1,0,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4.3
64,1,1,0,0,1,1,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.5
74,1,1,1,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.1
45,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.4
47,1,1,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.1
53,1,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.2
45,1,0,1,1,1,1,0,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4.6
53,1,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.8
63,1,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.3
56,1,1,1,1,1,1,1,0,1,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4.6
57,0,0,0,1,1,1,1,1,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.4
55,0,0,0,1,1,1,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4.3
72,1,1,1,0,1,0,0,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,4.1
61,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.1
52,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5.0
54,1,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.7
54,0,0,0,0,1,0,1,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.4
71,1,0,1,0,1,1,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,4.7
62,1,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,4.8
58,1,1,1,1,1,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.3
58,1,0,1,1,1,1,1,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4.7
59,1,0,1,0,0,1,1,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,4.7
53,1,1,1,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0
63,1,0,1,1,1,1,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5.0
61,1,1,0,1,0,1,0,1,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.4
45,1,1,0,0,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,4.8
42,1,0,1,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.7
52,0,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,4.1
74,0,1,0,1,1,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.3
64,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4.1
45,1,1,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5
48,1,1,0,1,1,1,1,1,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4.4
58,0,1,1,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.4
45,1,1,1,0,1,0,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.1
47,0,0,0,1,1,1,0,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3
60,0,0,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.3
49,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.3
53,0,1,1,0,0,0,1,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.7
55,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.6
65,1,1,1,1,0,0,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4
65,1,1,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.2
61,0,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.4
38,1,1,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.8
58,1,1,1,1,0,1,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,4.6
59,0,0,0,0,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.7
54,1,0,0,1,1,1,1,1,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4.1
63,0,1,1,1,1,1,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
45,1,1,1,0,0,0,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.4
62,1,1,1,0,0,0,1,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3
48,1,1,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4.3
62,1,0,1,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.0
60,0,0,0,0,1,0,0,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4.1
66,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4.1
62,1,0,1,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.6
47,0,0,0,1,1,1,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4.1
49,1,1,1,1,1,1,0,1,1,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.8
65,0,0,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4.4
59,1,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5
51,1,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4.4
45,0,0,1,1,1,1,0,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.9
57,1,1,1,1,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.0
62,1,1,1,1,0,0,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6
63,1,1,1,1,0,1,1,0,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4.3
53,1,1,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4.8
50,1,1,1,0,1,0,0,1,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.8
47,1,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4.5
50,1,0,1,1,1,1,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4.3
28,1,0,1,0,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.6
41,0,0,1,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,4.0
59,0,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.4
50,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,4.6
50,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
64,1,0,1,0,0,1,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.2
52,1,0,1,0,0,0,1,1,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.5
52,0,0,0,1,1,1,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.6
59,1,1,0,0,0,0,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,4.6
56,1,1,1,1,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.8
50,1,1,1,1,0,0,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.2
59,1,1,1,1,0,1,1,0,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.4
63,1,1,1,1,1,0,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.3
55,1,1,0,1,0,0,0,1,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4.4
55,1,1,0,1,0,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.8
46,1,1,1,0,0,1,1,0,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.8
60,1,1,0,0,0,1,0,1,1,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4.7
65,1,0,1,0,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.6
46,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.7
64,1,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.1
59,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.4
56,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.7
55,1,1,0,1,1,0,1,0,0,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,4.5
54,1,1,0,1,1,0,0,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.4
50,0,0,0,1,0,1,0,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.6
48,1,0,1,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.7
46,1,1,0,1,1,1,1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4.7
46,0,0,0,1,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.3
55,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,4.6
60,1,1,1,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.9
54,1,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
52,1,1,1,1,0,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.2
59,1,0,1,1,1,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.1
52,0,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.3
60,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4.5
51,1,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1
65,1,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4.2
61,1,0,1,1,1,0,1,1,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4.7
47,0,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,4.6
64,1,0,0,1,0,0,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.1
40,1,0,1,0,1,0,1,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,4.2
60,1,1,1,1,1,1,0,1,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
62,0,0,0,1,1,1,1,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,4.7
54,0,0,1,0,1,1,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.3
51,0,0,0,1,1,1,1,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3.8
58,1,0,1,1,1,0,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.8
61,1,1,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.5
58,1,1,0,1,1,0,1,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.5
56,1,0,1,0,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4.0
57,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.6
53,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4.7
57,1,1,1,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,4.2
52,1,1,1,0,1,0,1,1,0,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.7
65,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0
58,1,0,1,0,1,0,1,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.6
59,1,0,0,1,1,1,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,4.9
62,0,0,1,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.4
60,1,1,1,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,5.0
54,1,1,0,1,1,1,1,1,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.1
56,1,1,0,0,1,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,4.8
63,1,0,1,0,1,1,0,1,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.1
53,1,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.2
54,0,0,1,1,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.5
65,1,1,0,0,0,1,1,1,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,4.2
63,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.8
67,1,1,1,1,0,1,1,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.2
53,1,1,0,0,1,1,1,1,1,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.2
53,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,4.4
58,1,0,0,1,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.3
43,1,1,1,1,0,0,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.6
48,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4.5
68,1,1,1,1,1,1,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.7
65,0,0,0,1,1,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
48,1,1,1,0,0,1,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.4
49,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5.0
48,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.9
52,1,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6
55,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.4
52,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.8
57,1,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.4
54,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.3
65,1,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.3
51,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4.5
63,0,0,0,1,0,1,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.8
48,0,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.6
53,0,0,0,0,0,1,1,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4.8
46,0,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.1
54,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.2
