user_id,gastro_id,puntuacion,texto,created_at
1352,410,5,"Producto de primera calidad, servicio impecable.",2026-05-23 00:00:00
9,410,5,"La mejor comida del País Vasco, sin exagerar.",2024-07-07 00:00:00
1857,410,4,,2025-01-05 00:00:00
223,410,4,"Buena experiencia, repetiría.",2024-09-18 00:00:00
188,410,4,"Rico y bien elaborado, lo recomiendo.",2024-05-02 00:00:00
1673,411,5,"Un lujo para el paladar, altamente recomendable.",2026-03-28 00:00:00
1963,411,5,"De los mejores que he probado, una joya.",2025-01-17 00:00:00
994,411,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-05-31 00:00:00
20,411,4,,2025-07-05 00:00:00
279,411,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-01-22 00:00:00
651,411,5,,2025-07-25 00:00:00
1164,411,5,"De los mejores que he probado, una joya.",2026-05-16 00:00:00
150,411,5,"Un lujo para el paladar, altamente recomendable.",2025-09-16 00:00:00
1893,411,5,,2024-03-15 00:00:00
737,411,5,"Producto de primera calidad, servicio impecable.",2025-04-21 00:00:00
1668,414,3,"Bien pero sin sorpresas, precio algo elevado.",2025-10-28 00:00:00
895,414,5,,2025-08-12 00:00:00
1149,414,4,"Producto fresco y bien tratado, muy satisfecho.",2024-01-22 00:00:00
1059,414,5,,2025-09-30 00:00:00
80,414,5,,2024-08-18 00:00:00
1236,414,5,,2026-05-26 00:00:00
1666,414,5,"Producto de primera calidad, servicio impecable.",2025-06-29 00:00:00
315,414,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-12-29 00:00:00
1195,414,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-05 00:00:00
1193,414,4,,2024-11-11 00:00:00
329,414,5,,2025-09-08 00:00:00
244,414,4,,2024-05-10 00:00:00
1962,414,4,"Buena experiencia, repetiría.",2024-11-18 00:00:00
797,414,3,"Bien pero sin sorpresas, precio algo elevado.",2024-11-06 00:00:00
457,414,5,"La mejor comida del País Vasco, sin exagerar.",2024-08-10 00:00:00
344,414,4,,2025-03-26 00:00:00
1344,414,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-03-30 00:00:00
1225,414,1,El peor restaurante de la zona.,2025-01-24 00:00:00
1297,414,5,"La mejor comida del País Vasco, sin exagerar.",2024-07-29 00:00:00
174,414,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-04-05 00:00:00
1794,414,3,Ni mal ni especialmente bien.,2026-01-11 00:00:00
787,414,5,,2024-08-02 00:00:00
634,414,5,"De los mejores que he probado, una joya.",2025-01-01 00:00:00
932,414,5,,2024-07-14 00:00:00
134,428,4,,2025-06-03 00:00:00
233,428,4,,2024-04-24 00:00:00
1200,428,3,,2025-01-24 00:00:00
554,428,4,Muy buena relación calidad-precio.,2024-12-29 00:00:00
159,428,5,,2024-03-07 00:00:00
865,428,4,"Buena experiencia, repetiría.",2024-08-22 00:00:00
1114,428,3,,2025-10-21 00:00:00
664,428,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-10-08 00:00:00
1452,428,4,Muy buena relación calidad-precio.,2024-05-24 00:00:00
1297,428,5,,2024-01-10 00:00:00
672,428,4,,2025-12-12 00:00:00
1518,428,5,,2025-09-02 00:00:00
1306,428,5,"Producto de primera calidad, servicio impecable.",2025-01-15 00:00:00
1284,428,4,"Producto fresco y bien tratado, muy satisfecho.",2024-06-25 00:00:00
1113,428,5,"La mejor comida del País Vasco, sin exagerar.",2026-01-29 00:00:00
24,428,4,"Buena experiencia, repetiría.",2024-04-22 00:00:00
1404,428,4,,2024-07-27 00:00:00
758,428,4,"Buena experiencia, repetiría.",2025-09-28 00:00:00
1892,428,5,"Producto de primera calidad, servicio impecable.",2024-01-30 00:00:00
1645,428,3,,2024-05-27 00:00:00
1181,428,3,,2025-01-21 00:00:00
550,429,4,"Rico y bien elaborado, lo recomiendo.",2024-06-10 00:00:00
1752,429,5,,2024-08-16 00:00:00
977,429,4,Muy buena relación calidad-precio.,2025-05-02 00:00:00
617,429,5,"De los mejores que he probado, una joya.",2025-03-26 00:00:00
1039,429,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-11-14 00:00:00
772,429,5,"Producto de primera calidad, servicio impecable.",2024-05-11 00:00:00
1136,429,5,"De los mejores que he probado, una joya.",2025-11-15 00:00:00
228,429,5,"De los mejores que he probado, una joya.",2024-07-19 00:00:00
1995,429,5,"La mejor comida del País Vasco, sin exagerar.",2024-08-18 00:00:00
858,429,4,"Producto fresco y bien tratado, muy satisfecho.",2024-10-16 00:00:00
702,429,3,,2024-08-19 00:00:00
60,431,4,"Buena experiencia, repetiría.",2024-12-02 00:00:00
803,431,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-06-16 00:00:00
1150,431,5,"Producto de primera calidad, servicio impecable.",2026-02-17 00:00:00
1910,431,3,,2025-01-18 00:00:00
1038,431,4,Muy buena relación calidad-precio.,2026-02-04 00:00:00
1647,431,1,"Pésima experiencia, no lo recomiendo.",2026-03-24 00:00:00
1101,431,3,,2024-05-26 00:00:00
85,431,4,"Rico y bien elaborado, lo recomiendo.",2024-06-14 00:00:00
638,431,4,,2025-05-07 00:00:00
1159,431,4,,2025-10-05 00:00:00
1039,432,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-07 00:00:00
747,432,3,"Aceptable, hay opciones mejores en la zona.",2025-07-12 00:00:00
1492,432,5,"De los mejores que he probado, una joya.",2024-12-11 00:00:00
1577,432,4,"Buena experiencia, repetiría.",2024-12-15 00:00:00
1535,432,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-04-12 00:00:00
1456,432,4,"Buena experiencia, repetiría.",2026-02-20 00:00:00
411,432,5,,2025-01-09 00:00:00
682,432,5,,2025-07-10 00:00:00
945,432,4,,2025-04-13 00:00:00
669,432,5,,2025-12-30 00:00:00
1753,435,5,"Producto de primera calidad, servicio impecable.",2025-04-08 00:00:00
583,435,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-05-31 00:00:00
171,435,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-07-18 00:00:00
1880,435,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-22 00:00:00
763,435,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-03-09 00:00:00
1161,435,5,"De los mejores que he probado, una joya.",2024-02-18 00:00:00
1592,435,5,"La mejor comida del País Vasco, sin exagerar.",2025-12-11 00:00:00
655,435,4,"Buena experiencia, repetiría.",2024-06-11 00:00:00
1445,435,5,,2025-10-11 00:00:00
269,435,4,,2026-02-08 00:00:00
588,435,5,"De los mejores que he probado, una joya.",2025-03-10 00:00:00
287,435,3,,2025-02-14 00:00:00
1632,435,5,"Un lujo para el paladar, altamente recomendable.",2025-05-02 00:00:00
447,435,5,,2024-11-03 00:00:00
1447,435,4,,2025-07-23 00:00:00
1893,435,3,,2026-01-21 00:00:00
1060,435,4,Muy buena relación calidad-precio.,2026-02-12 00:00:00
1087,435,5,,2026-04-22 00:00:00
930,435,5,"La mejor comida del País Vasco, sin exagerar.",2025-02-04 00:00:00
658,435,5,"Un lujo para el paladar, altamente recomendable.",2025-08-28 00:00:00
957,435,3,"Correcto, sin más. Esperaba algo más.",2024-08-19 00:00:00
1214,435,2,,2025-02-15 00:00:00
1095,437,4,"Rico y bien elaborado, lo recomiendo.",2024-07-29 00:00:00
1093,437,5,"Producto de primera calidad, servicio impecable.",2024-01-12 00:00:00
999,437,5,"De los mejores que he probado, una joya.",2024-04-15 00:00:00
268,437,5,"La mejor comida del País Vasco, sin exagerar.",2025-11-07 00:00:00
998,437,5,"De los mejores que he probado, una joya.",2026-01-30 00:00:00
340,437,5,,2026-02-11 00:00:00
250,437,3,,2024-10-05 00:00:00
1873,437,4,,2026-05-08 00:00:00
1217,437,4,,2025-04-22 00:00:00
1328,437,5,,2025-12-27 00:00:00
576,440,4,"Buena experiencia, repetiría.",2024-08-18 00:00:00
544,440,5,,2026-01-19 00:00:00
1719,440,4,"Buena experiencia, repetiría.",2024-09-04 00:00:00
63,440,3,"Normal, la calidad era buena pero el servicio flojo.",2025-03-07 00:00:00
153,440,5,,2026-02-27 00:00:00
553,440,5,"Producto de primera calidad, servicio impecable.",2024-09-14 00:00:00
401,440,5,,2025-11-13 00:00:00
466,440,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-01-14 00:00:00
1604,440,5,"La mejor comida del País Vasco, sin exagerar.",2025-08-22 00:00:00
1133,440,5,"Producto de primera calidad, servicio impecable.",2024-04-16 00:00:00
1923,442,3,"Normal, la calidad era buena pero el servicio flojo.",2025-07-28 00:00:00
1368,442,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-06-15 00:00:00
1149,442,3,"Correcto, sin más. Esperaba algo más.",2025-09-08 00:00:00
1897,442,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-08-12 00:00:00
893,442,4,"Rico y bien elaborado, lo recomiendo.",2025-01-04 00:00:00
1207,442,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-03-07 00:00:00
958,442,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-21 00:00:00
1874,442,5,"Un lujo para el paladar, altamente recomendable.",2025-08-10 00:00:00
153,442,3,,2025-02-12 00:00:00
1007,442,4,"Producto fresco y bien tratado, muy satisfecho.",2025-11-16 00:00:00
1386,442,3,,2024-07-04 00:00:00
1592,442,4,Muy buena relación calidad-precio.,2024-10-26 00:00:00
1173,442,4,"Producto fresco y bien tratado, muy satisfecho.",2026-05-19 00:00:00
1826,442,3,"Aceptable, hay opciones mejores en la zona.",2024-12-26 00:00:00
243,443,2,,2025-04-01 00:00:00
1864,443,3,,2025-12-16 00:00:00
915,443,2,,2026-03-23 00:00:00
1479,443,5,"De los mejores que he probado, una joya.",2025-10-25 00:00:00
740,443,4,"Buena experiencia, repetiría.",2026-03-10 00:00:00
38,443,4,Muy buena relación calidad-precio.,2024-12-07 00:00:00
199,443,4,"Rico y bien elaborado, lo recomiendo.",2024-11-20 00:00:00
998,443,5,,2026-01-09 00:00:00
1391,443,5,"De los mejores que he probado, una joya.",2025-05-24 00:00:00
676,443,3,"Bien pero sin sorpresas, precio algo elevado.",2024-09-28 00:00:00
1402,443,3,"Aceptable, hay opciones mejores en la zona.",2026-04-05 00:00:00
1408,443,5,"La mejor comida del País Vasco, sin exagerar.",2024-06-21 00:00:00
1419,443,3,,2025-08-18 00:00:00
991,443,3,Ni mal ni especialmente bien.,2024-10-30 00:00:00
1838,443,4,"Producto fresco y bien tratado, muy satisfecho.",2025-09-25 00:00:00
984,443,4,,2024-04-02 00:00:00
906,443,5,"Un lujo para el paladar, altamente recomendable.",2026-05-22 00:00:00
401,443,3,Ni mal ni especialmente bien.,2024-12-28 00:00:00
622,443,4,Muy buena relación calidad-precio.,2026-05-15 00:00:00
88,443,4,"Buena experiencia, repetiría.",2025-09-20 00:00:00
1277,443,4,,2024-08-18 00:00:00
585,444,4,,2025-07-15 00:00:00
1089,444,4,Muy buena relación calidad-precio.,2025-05-21 00:00:00
47,444,5,"La mejor comida del País Vasco, sin exagerar.",2024-09-08 00:00:00
159,444,3,"Bien pero sin sorpresas, precio algo elevado.",2024-05-28 00:00:00
844,444,5,,2024-01-22 00:00:00
1892,444,3,"Normal, la calidad era buena pero el servicio flojo.",2025-02-28 00:00:00
1454,444,4,"Rico y bien elaborado, lo recomiendo.",2025-02-26 00:00:00
175,444,4,"Producto fresco y bien tratado, muy satisfecho.",2025-10-04 00:00:00
1703,444,4,"Producto fresco y bien tratado, muy satisfecho.",2026-02-03 00:00:00
1475,444,5,"Producto de primera calidad, servicio impecable.",2026-04-02 00:00:00
1228,444,3,"Aceptable, hay opciones mejores en la zona.",2024-08-28 00:00:00
1650,444,4,"Rico y bien elaborado, lo recomiendo.",2024-11-25 00:00:00
816,444,3,"Bien pero sin sorpresas, precio algo elevado.",2026-03-25 00:00:00
445,444,4,,2026-03-14 00:00:00
1029,444,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-11-17 00:00:00
1104,444,3,"Bien pero sin sorpresas, precio algo elevado.",2026-01-07 00:00:00
1083,444,5,"De los mejores que he probado, una joya.",2026-04-20 00:00:00
1138,444,2,"No volvería, hay mejores opciones cerca.",2026-05-06 00:00:00
1902,444,4,"Producto fresco y bien tratado, muy satisfecho.",2025-08-28 00:00:00
1776,448,5,"La mejor comida del País Vasco, sin exagerar.",2024-01-23 00:00:00
1238,448,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-21 00:00:00
864,448,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-11-29 00:00:00
367,448,5,"Producto de primera calidad, servicio impecable.",2025-08-06 00:00:00
1891,448,4,Muy buena relación calidad-precio.,2025-12-31 00:00:00
1519,448,5,"La mejor comida del País Vasco, sin exagerar.",2025-02-09 00:00:00
417,448,5,"De los mejores que he probado, una joya.",2025-12-14 00:00:00
681,448,5,,2025-08-06 00:00:00
1629,448,5,"Un lujo para el paladar, altamente recomendable.",2024-05-27 00:00:00
1402,448,5,"De los mejores que he probado, una joya.",2024-11-18 00:00:00
1540,448,3,"Correcto, sin más. Esperaba algo más.",2025-12-30 00:00:00
890,448,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-09-20 00:00:00
1445,448,5,"La mejor comida del País Vasco, sin exagerar.",2026-01-20 00:00:00
780,448,5,"La mejor comida del País Vasco, sin exagerar.",2026-05-05 00:00:00
425,448,5,"Un lujo para el paladar, altamente recomendable.",2026-01-16 00:00:00
1275,448,5,,2025-02-17 00:00:00
1014,453,4,"Producto fresco y bien tratado, muy satisfecho.",2026-04-04 00:00:00
1068,453,4,"Rico y bien elaborado, lo recomiendo.",2026-05-17 00:00:00
1621,453,4,,2024-12-29 00:00:00
1591,453,5,"Producto de primera calidad, servicio impecable.",2025-05-26 00:00:00
1170,453,4,,2024-07-24 00:00:00
1570,453,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-13 00:00:00
386,453,4,,2024-09-20 00:00:00
103,453,5,"De los mejores que he probado, una joya.",2024-03-01 00:00:00
1755,453,3,,2024-01-02 00:00:00
151,453,3,"Correcto, sin más. Esperaba algo más.",2024-11-30 00:00:00
1105,456,5,,2025-08-04 00:00:00
1903,456,4,"Rico y bien elaborado, lo recomiendo.",2024-07-12 00:00:00
1998,456,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-08-11 00:00:00
473,456,3,,2025-11-30 00:00:00
1465,456,2,"No volvería, hay mejores opciones cerca.",2024-06-30 00:00:00
763,456,3,"Bien pero sin sorpresas, precio algo elevado.",2025-06-03 00:00:00
16,456,4,Muy buena relación calidad-precio.,2025-09-29 00:00:00
19,456,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-04-06 00:00:00
929,456,3,"Correcto, sin más. Esperaba algo más.",2024-12-23 00:00:00
982,456,5,"La mejor comida del País Vasco, sin exagerar.",2024-04-12 00:00:00
219,457,5,"De los mejores que he probado, una joya.",2024-12-11 00:00:00
942,457,3,Ni mal ni especialmente bien.,2026-05-01 00:00:00
143,457,4,Muy buena relación calidad-precio.,2025-11-15 00:00:00
1204,457,4,,2025-01-09 00:00:00
532,457,4,"Producto fresco y bien tratado, muy satisfecho.",2024-07-11 00:00:00
1060,457,5,,2024-03-01 00:00:00
1039,457,2,"No volvería, hay mejores opciones cerca.",2024-04-11 00:00:00
1857,457,4,,2025-11-01 00:00:00
1105,457,5,"De los mejores que he probado, una joya.",2025-12-20 00:00:00
1173,457,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-10-20 00:00:00
811,457,4,,2025-04-03 00:00:00
1903,457,4,,2025-10-03 00:00:00
1563,457,3,"Correcto, sin más. Esperaba algo más.",2025-05-17 00:00:00
575,457,4,,2025-07-28 00:00:00
1699,457,5,"Un lujo para el paladar, altamente recomendable.",2026-03-16 00:00:00
870,457,4,Muy buena relación calidad-precio.,2025-06-24 00:00:00
1667,457,3,,2024-04-01 00:00:00
1654,457,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-07-09 00:00:00
380,458,3,,2024-02-19 00:00:00
1727,458,4,,2024-11-06 00:00:00
516,458,5,"De los mejores que he probado, una joya.",2024-02-23 00:00:00
768,458,4,"Producto fresco y bien tratado, muy satisfecho.",2026-01-26 00:00:00
1751,458,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-14 00:00:00
1335,458,4,,2024-08-07 00:00:00
690,458,4,"Rico y bien elaborado, lo recomiendo.",2025-12-30 00:00:00
1380,458,4,"Producto fresco y bien tratado, muy satisfecho.",2024-07-30 00:00:00
40,458,4,Muy buena relación calidad-precio.,2025-01-25 00:00:00
1481,458,4,"Buena experiencia, repetiría.",2024-01-05 00:00:00
980,458,4,"Buena experiencia, repetiría.",2024-06-30 00:00:00
1636,458,3,"Aceptable, hay opciones mejores en la zona.",2026-05-07 00:00:00
1913,458,4,,2025-09-05 00:00:00
1859,458,5,"Un lujo para el paladar, altamente recomendable.",2025-11-27 00:00:00
1826,458,4,"Buena experiencia, repetiría.",2024-07-28 00:00:00
1007,460,5,"Producto de primera calidad, servicio impecable.",2025-02-23 00:00:00
91,460,5,"Un lujo para el paladar, altamente recomendable.",2025-01-21 00:00:00
702,460,5,"Un lujo para el paladar, altamente recomendable.",2024-09-16 00:00:00
359,460,5,"Un lujo para el paladar, altamente recomendable.",2024-02-12 00:00:00
1304,460,4,"Rico y bien elaborado, lo recomiendo.",2024-03-13 00:00:00
936,460,3,,2026-03-21 00:00:00
996,460,5,,2024-12-01 00:00:00
862,460,4,"Producto fresco y bien tratado, muy satisfecho.",2024-10-18 00:00:00
1917,460,4,,2025-08-06 00:00:00
431,460,4,"Producto fresco y bien tratado, muy satisfecho.",2026-04-22 00:00:00
152,464,5,,2024-03-29 00:00:00
1407,464,4,"Rico y bien elaborado, lo recomiendo.",2025-06-14 00:00:00
1256,464,2,Decepcionante para el precio que cobran.,2024-04-24 00:00:00
380,464,5,"La mejor comida del País Vasco, sin exagerar.",2024-03-26 00:00:00
945,464,5,"La mejor comida del País Vasco, sin exagerar.",2025-03-22 00:00:00
1452,464,5,"La mejor comida del País Vasco, sin exagerar.",2025-03-28 00:00:00
1064,464,5,,2025-05-30 00:00:00
800,464,5,,2024-08-03 00:00:00
652,464,4,,2024-01-15 00:00:00
1227,464,3,,2024-09-13 00:00:00
1885,464,2,"No cumplió expectativas, he comido mejor.",2025-10-21 00:00:00
1352,464,5,"Producto de primera calidad, servicio impecable.",2025-06-01 00:00:00
150,464,5,,2024-07-18 00:00:00
929,464,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-03-27 00:00:00
1788,464,5,,2025-06-25 00:00:00
187,464,5,,2025-07-14 00:00:00
1980,464,4,,2025-12-02 00:00:00
1903,464,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-09-25 00:00:00
156,464,5,"Producto de primera calidad, servicio impecable.",2025-01-14 00:00:00
1875,464,5,"La mejor comida del País Vasco, sin exagerar.",2024-01-07 00:00:00
731,464,5,"Un lujo para el paladar, altamente recomendable.",2026-02-26 00:00:00
1700,464,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-07-31 00:00:00
1676,465,4,,2026-04-23 00:00:00
146,465,3,"Normal, la calidad era buena pero el servicio flojo.",2024-10-16 00:00:00
1392,465,4,"Rico y bien elaborado, lo recomiendo.",2025-11-30 00:00:00
1075,465,5,,2025-10-13 00:00:00
766,465,4,"Rico y bien elaborado, lo recomiendo.",2025-04-10 00:00:00
687,465,4,"Rico y bien elaborado, lo recomiendo.",2024-10-20 00:00:00
1249,465,4,,2025-02-01 00:00:00
1789,465,4,"Buena experiencia, repetiría.",2026-01-27 00:00:00
998,465,5,"La mejor comida del País Vasco, sin exagerar.",2024-02-13 00:00:00
1659,465,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-05-22 00:00:00
812,465,4,"Buena experiencia, repetiría.",2024-08-01 00:00:00
203,465,2,Servicio lento y actitud mejorable.,2025-04-16 00:00:00
125,465,5,"Un lujo para el paladar, altamente recomendable.",2025-04-19 00:00:00
105,465,3,,2025-02-12 00:00:00
768,465,4,"Rico y bien elaborado, lo recomiendo.",2024-08-10 00:00:00
680,465,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-07 00:00:00
1448,465,3,"Normal, la calidad era buena pero el servicio flojo.",2025-01-18 00:00:00
1497,465,5,,2024-05-24 00:00:00
104,465,4,"Producto fresco y bien tratado, muy satisfecho.",2024-11-03 00:00:00
444,465,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-02-26 00:00:00
553,465,5,,2025-07-18 00:00:00
1557,470,3,Ni mal ni especialmente bien.,2025-03-18 00:00:00
1637,470,5,"La mejor comida del País Vasco, sin exagerar.",2025-01-30 00:00:00
993,470,3,,2026-02-02 00:00:00
412,470,4,"Producto fresco y bien tratado, muy satisfecho.",2025-08-11 00:00:00
1484,470,4,,2025-02-25 00:00:00
1410,470,4,,2026-01-26 00:00:00
496,470,5,"Producto de primera calidad, servicio impecable.",2025-09-17 00:00:00
1814,470,2,Decepcionante para el precio que cobran.,2025-11-23 00:00:00
