Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84
Iglesia San Juan Evangelista,La iglesia parroquial de San Juan Evangelista se encuentra en la parte alta del centro urbano de ...,Patrimonio cultural,Barrio San Miguel,Garai,Bizkaia,48200.0,Montes y Valles vascos,udala@garai-udala.eus,946 816 393,http://www.garai-udala.eus,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-san-juan-evangelista/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.19449745166019,-2.6126519539977933",43.19449745166019,-2.6126519539977933
Ermita de Santa Catalina,"Los primeros documentos referentes a esta iglesia datan del año 1539.Durante siglos, esta ...",Patrimonio cultural,"Barrio Egia, 10",Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-santa-catalina/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.29856184998231,-2.342975728836103",43.29856184998231,-2.342975728836103
Palacio de Lazarraga,El Palacio Lazarraga se construyó en la segunda mitad del siglo XVI. Se trata de un edific...,Patrimonio cultural,"Zalduondo, s/n",Zalduondo,Araba/Álava,1208.0,Montes y Valles vascos,,945 304 393,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-lazarraga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8854919,-2.34620289999998",42.8854919,-2.34620289999998
Torre de Negorta,"Según las investigaciones que se han llevado a cabo sobre la Torre Negorta, se cree que fu...",Patrimonio cultural,Barrio El Valle,Ayala/Aiara,Araba/Álava,1477.0,Montes y Valles vascos,,945 399 251,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-de-negorta/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.10073219837594,-3.0480194091796875",43.10073219837594,-3.0480194091796875
Palacio Garai Goitia,"El palacio Garai Goitia, ubicado en el centro del núcleo municipal de Garai, es un hist&oa...",Patrimonio cultural,Barrio San Miguel,Garai,Bizkaia,48200.0,Montes y Valles vascos,,946 816 393,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-garai-goitia/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.193824782595875,-2.6119974949981595",43.19382478259588,-2.6119974949981595
Ermita de Santa Cruz,"La pequeña ermita de Santa Cruz está emplazada frente a la casa consistorial, en la...",Patrimonio cultural,"Cruz, 10",Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-santa-cruz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.29391369261296,-2.353262624536905",43.29391369261296,-2.353262624536905
Parroquia de San Sebastián de Soreasu,En pleno casco histórico de la villa se encuentra desde la Edad Media la Parroquia de San ...,Patrimonio cultural,"Eliz Kalea, 25",Azpeitia,Gipuzkoa,20730.0,Montes y Valles vascos,i-loiola@urolaturismo.eus,943 811 142,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-san-sebastian-de-soreasu/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.185887560884105,-2.2642475576720855",43.185887560884105,-2.264247557672085
Iglesia de Santa María (Ondarroa),La iglesia de Santa María fue construida sobre una gran roca y permanece solemne en la par...,Patrimonio cultural,Plaza Pedro María Unanue,Ondarroa,Bizkaia,48700.0,Costa Vasca,turismobulegoa@ondarroa.eus,946 831 951,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-maria-ondarroa/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.32151227020711,-2.4242237403366307",43.32151227020711,-2.4242237403366307
Cofradia Vieja y Zubi Zaharra,El Puente Viejo o Zubi Zaharra y la Cofradía Vieja son unos de los lugares con más ...,Patrimonio cultural,Kanttoipe,Ondarroa,Bizkaia,48700.0,Costa Vasca,turismobulegoa@ondarroa.eus,946 831 951,,https://turismoa.euskadi.eus/es/patrimonio-cultural/cofradia-vieja-y-zubi-zaharra/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.32026913451072,-2.422095957949826",43.32026913451072,-2.422095957949826
Casa Torre de los Loiola,"La Casa Torre de los Loiola es la casa en la que nació San Ignacio, fundador de la Compa&n...",Patrimonio cultural,"Carretera GI-631, entre Azkoitia y Azpeitia (Santuario de Loiola)",Azpeitia,Gipuzkoa,20730.0,Montes y Valles vascos,visitas@santuariodeloyola.org,943 025 000,https://loyola.global/es/casa-natal-de-san-ignacio,https://turismoa.euskadi.eus/es/patrimonio-cultural/casa-torre-de-los-loiola/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"43.174120857885534,-2.2824016650650103",43.174120857885534,-2.2824016650650103
Canteras de Andrabide,"En la carretera que une los municipios de Gautegiz-Arteaga y Ereño, se encuentran una seri...",Patrimonio cultural,Barrio Andrabide,Gautegiz Arteaga,Bizkaia,48314.0,"Costa Vasca,Montes y Valles vascos",udala@gautegizarteaga.eus,946 252 953,https://turismogautegizarteaga.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/canteras-de-andrabide/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35962556272009,-2.633754489288329",43.35962556272009,-2.633754489288329
Palacio Patrokua,El palacio de Patrokua era residencia del linaje de los Barroeta.En su construcción se dif...,Patrimonio cultural,"Avenida de Xemein, 13",Markina-Xemein,Bizkaia,48270.0,Montes y Valles vascos,mankomunitatea@lea-artibai.org,946 169 068,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-patrokua/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.267287512354855,-2.4949452718276444",43.267287512354855,-2.4949452718276444
Iglesia parroquial de Santa María,La iglesia parroquial de Santa María es una de las más majestuosas de Gipuzkoa. Se ...,Patrimonio cultural,"Plaza Zaharra, 7",Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 191 497,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-parroquial-de-santa-maria/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.2947596323469,-2.353492853967285",43.2947596323469,-2.353492853967285
Ermita de San Miguel de Arretxinaga,"La ermita de San Miguel de Arretxinaga fue construida en el siglo XVIII, puesto que la anterior e...",Patrimonio cultural,"Arretxinaga, 24",Markina-Xemein,Bizkaia,48270.0,Montes y Valles vascos,kulturgunea@uhagon.com,946 166 303,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-miguel-de-arretxinaga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.27146862049516,-2.495098769172719",43.27146862049516,-2.495098769172719
Iglesia y cementerio de Santa María de la Asunción de Xemein,La iglesia de Santa María de la Asunción de Xemein es un templo del siglo XVI.Const...,Patrimonio cultural,Barrio de Arretxinaga,Markina-Xemein,Bizkaia,48270.0,Montes y Valles vascos,info@leaartibaiturismo.com,946 844 017,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-y-cementerio-de-santa-maria-de-la-asuncion-de-xemein/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.26741847365497,-2.4931790541722942",43.26741847365497,-2.4931790541722942
Dolmen de Larrarte,"El dolmen de Larrarte está situado en el collado del mismo nombre, al que se accede desde ...",Patrimonio cultural,Barrio Astigarreta,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,udala@beasain.eus,943 028 065,https://www.beasain.eus,https://turismoa.euskadi.eus/es/patrimonio-cultural/dolmen-de-larrarte/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.086749076604946,-2.2158592992919846",43.08674907660495,-2.215859299291985
Ermita de Nuestra Señora de Loinaz,La primera mención histórica de este templo data del año 1565. Se trata de u...,Patrimonio cultural,Barrio Loinaz,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,igartza@beasain.eus,943 087 798,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-nuestra-senora-de-loinaz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.04868933,-2.21424698",43.04868933,-2.21424698
Castillo de Arteaga,"El hermoso Castillo de Arteaga, situado en un lugar privilegiado en el corazón de la reser...",Patrimonio cultural,"Gaztelubide, 7 (Barrio Zelaieta)",Gautegiz Arteaga,Bizkaia,48314.0,"Costa Vasca,Montes y Valles vascos",info@castillodearteaga.com,946 240 012,,https://turismoa.euskadi.eus/es/patrimonio-cultural/castillo-de-arteaga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35197980517232,-2.654289261377012",43.35197980517232,-2.654289261377012
Convento Hospital de Sasiola,"A comienzos del siglo XVI, la Orden de San Francisco de la Observancia intentó fundar un c...",Patrimonio cultural,Carretera Deba-Mendaro (Barrio Sasiola),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/convento-hospital-de-sasiola/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.2733145,-2.3714685",43.2733145,-2.3714685
Castillo de Muñatones,El Castillo de Muñatones es el resultado de un largo proceso de construcción que se...,Patrimonio cultural,"Barrio San Martín, s/n",Muskiz,Bizkaia,48550.0,Costa Vasca,elpobal@bizkaia.eus,946 706 000,,https://turismoa.euskadi.eus/es/patrimonio-cultural/castillo-de-munatones/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32390546463212,-3.1091737747192383",43.32390546463212,-3.1091737747192383
Basílica de Santa María de Uribarri,La basílica de Santa María de Uribarri se construyó en el siglo XVI pegada a...,Patrimonio cultural,"Calle Kanpantorrosteta, 9",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 200 098,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-santa-maria-de-uribarri/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16812282861293,-2.6310996929022235",43.16812282861293,-2.6310996929022235
Palacio de Etxezarreta,Este lujoso palacio barroco fue edificado por José Agustín de Etxezarreta hacia 176...,Patrimonio cultural,"San Agustinalde, 16",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 030 020,https://es.durangomuseoa.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-etxezarreta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.16688914954627,-2.633056113491876",43.16688914954627,-2.633056113491876
Iglesia de Santa Ana,La iglesia Santa Ana de Durango es un templo del siglo XV que fue ampliado en 1540 y en el s...,Patrimonio cultural,"Plaza de Santa Ana, 7",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 810 219,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-ana/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16553854135364,-2.631784355819724",43.16553854135364,-2.631784355819724
Torre Sasiola,"La Torre Sasiola, construida en la Edad Media como vivienda y fuerte, conserva todavía hoy...",Patrimonio cultural,Calle Osio (Arrabal de Maxpe),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-sasiola/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.29088118766112,-2.3566167093315094",43.29088118766112,-2.3566167093315094
Iglesia de San Andrés (Ibarrangelu),"La iglesia de San Andrés, ubicada en una ladera del núcleo municipal de Ibarrangelu...",Patrimonio cultural,Barrio Elejalde,Ibarrangelu,Bizkaia,48311.0,Costa Vasca,udala.ibarrangelu@bizkaia.org,946 276 004,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-andres-ibarrangelu/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.39033611273141,-2.6313687744427625",43.39033611273141,-2.6313687744427625
Molino de marea Ozollo Errota,El municipio de Gautegiz-Arteaga conserva el único molino harinero de mareas que antiguame...,Patrimonio cultural,Barrio Ozollo,Gautegiz Arteaga,Bizkaia,48314.0,"Costa Vasca,Montes y Valles vascos",udala@gautegizarteaga.eus,946 252 953,,https://turismoa.euskadi.eus/es/patrimonio-cultural/molino-de-marea-ozollo-errota/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35473243181478,-2.6639747725220198",43.35473243181478,-2.66397477252202
Ermita de San Roque,"La ermita de San Roque está situada en la parte alta del pueblo, al lado de la antigua cal...",Patrimonio cultural,Antigua calzada a Itziar (Barrio Egia),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-roque/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.29171040785924,-2.3488466539367936",43.29171040785924,-2.3488466539367936
Basílica de San Martín de Loinaz,"La Basílica de San Martín de Loinaz se construyó en el siglo XIX, por decisi...",Patrimonio cultural,"Barrio Loinaz, 7",Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,,943 161 517,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-san-martin-de-loinaz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.05150091,-2.21194279",43.05150091,-2.21194279
Túmulos de Trikuaizti,Los túmulos de Trikuaizti son dos. Ambos fueron descubiertos por J. Zufiaurre en 1978 y ex...,Patrimonio cultural,Barrio Astigarreta,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,udala@beasain.eus,943 028 065,,https://turismoa.euskadi.eus/es/patrimonio-cultural/tumulos-de-trikuaizti/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.08718035294421,-2.2390537122253074",43.08718035294421,-2.239053712225308
Palacio Udetxea,"El palacio Udetxea, ubicado en el entorno monumental de la Casa de Juntas y Árbol de Gerni...",Patrimonio cultural,Iturburu kalea 4,Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-udetxea/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3149691349296,-2.6813506304474743",43.3149691349296,-2.6813506304474743
Parroquia de Nuestra Señora de la Asunción (Beasain),La iglesia de Nuestra Señora de la Asunción se encuentra en la parte alta del puebl...,Patrimonio cultural,"Andra Mari, 19",Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,,943 881 581,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-nuestra-senora-de-la-asuncion-beasain/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.048739163763706,-2.19669061038132",43.048739163763706,-2.19669061038132
Fuente de Berriozabaleta,"La fuente de Berriozabaleta la mandó construir Manuel Placido Berriozabalbeitia, quer&iacu...",Patrimonio cultural,Barrio de Berriozabaleta,Elorrio,Bizkaia,48230.0,Montes y Valles vascos,turismoa@elorrio.eus,946 820 164,,https://turismoa.euskadi.eus/es/patrimonio-cultural/fuente-de-berriozabaleta/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.14346060056517,-2.5600718892674235",43.14346060056517,-2.5600718892674235
Basílica de la Purísima Concepción,"La basílica de la Purísima Concepción se empezó a erigir en 1459, en ...",Patrimonio cultural,Plaza de Gernikako Arbola,Elorrio,Bizkaia,48230.0,Montes y Valles vascos,turismoa@elorrio.eus,946 820 228,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-la-purisima-concepcion/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.1306973880525,-2.542225909311584",43.1306973880525,-2.542225909311584
Fábrica de Astra-Unceta y Cía,La fábrica Astra-Unceta y Cía se enmarca en el barrio de La Vega de Gernika-Lumo. O...,Patrimonio cultural,"Goikoibarra, 1",Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",info@astragernika.net,946 255 892,,https://turismoa.euskadi.eus/es/patrimonio-cultural/fabrica-de-astra-unceta-y-cia/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3124783,-2.6768566000000646",43.3124783,-2.6768566000000646
Iglesia de San Agustín de Etxebarria,"La iglesia de San Agustín de Etxebarria está en el barrio del mismo nombre, a pocos...",Patrimonio cultural,Barrio de San Agustín,Elorrio,Bizkaia,48230.0,Montes y Valles vascos,,946 820 164,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-agustin-de-etxebarria/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.13090103897797,-2.560085536770657",43.13090103897797,-2.560085536770657
Palacio de Arespakotxaga-Mendibil,"El palacio Arezpakotxaga-Mendibil es un edificio extraordinario, uno de los más nobles y a...",Patrimonio cultural,"Don Tello, 1",Elorrio,Bizkaia,48230.0,Montes y Valles vascos,turismoa@elorrio.eus,946 820 164,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-arespakotxaga-mendibil/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.13043634076652,-2.543828396295112",43.13043634076652,-2.543828396295112
Palacio de Tola,"El palacio de Tola es un gran edificio barroco, de estructura cúbica y de tres alturas.Est...",Patrimonio cultural,"Elizalde kalea, 1",Elorrio,Bizkaia,48230.0,Montes y Valles vascos,turismoa@elorrio.eus,946 820 164,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-tola/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.129300509177234,-2.5384883766906685",43.129300509177234,-2.5384883766906685
Núcleo histórico de Bergara,Bergara es una villa medieval que ha sabido conservar sus monumentos más antiguos y valios...,Patrimonio cultural,,Bergara,Gipuzkoa,20570.0,Montes y Valles vascos,turismoa@bergara.eus,943 769 003,,https://turismoa.euskadi.eus/es/patrimonio-cultural/nucleo-historico-de-bergara/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.11732060448712,-2.4131426517760723",43.11732060448712,-2.4131426517760723
Iglesia de Santa María (Gernika-Lumo),"La iglesia de Santa María se encuentra situada en el casco urbano de Gernika, en el entorn...",Patrimonio cultural,"Goienkalea, 1",Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",turismo@gernika-lumo.eus,946 255 892,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-maria-gernika-lumo/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.31441017255974,-2.6790749546310066",43.31441017255974,-2.679074954631006
Palacio Agirre,"El Palacio Agirre, conocido también como Casa Valmar, es uno de los mejores ejemplos de la...",Patrimonio cultural,"Calle Astillero, 12",Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-agirre/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.292178323737964,-2.355919737434413",43.29217832373797,-2.355919737434413
Bikuña Enea,"El palacio Bikuña Enea, construido en el siglo XVII sobre una torre medieval, es una casa ...",Patrimonio cultural,"Bikuña Enea, 16",Legazpi,Gipuzkoa,20230.0,Montes y Valles vascos,,943 731 895,,https://turismoa.euskadi.eus/es/patrimonio-cultural/bikuna-enea/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.04910719999999,-2.3357606",43.04910719999999,-2.3357606
Palacio Alegría,"Ubicado en el núcleo urbano de Gernika-Lumo, el palacio Alegría es la sede del Muse...",Patrimonio cultural,"Allende Salazar, 5",Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",turismo@gernika-lumo.eus,946 255 892,http://www.gernika-lumo.eus,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-alegria/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"43.31405480634997,-2.6795594840614245",43.31405480634997,-2.6795594840614245
