Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84,valoracion,num_resenas,url_imagen
Iglesia de Nuestra Señora del Juncal,"El edificio, declarado monumento Histórico-Artístico Nacional en junio de 1973, fue...",Patrimonio cultural,Calle Juncal,Irun,Gipuzkoa,20304.0,Montes y Valles vascos,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-nuestra-senora-del-juncal/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.34032465115029,-1.7868469571471906",43.34032465115029,-1.7868469571471906,4.5,451.0,https://places.googleapis.com/v1/places/ChIJu7afYfEIUQ0RF3edW5yAQxE/photos/Ab43m-tqEqCop2bIReLxJyZZzmI4ctHkrD8gYAN9e8rWq2caa6iv5YupZL5rcBo4LwTa1LMgso14bYG-7hRcAGDzLt1ZBWJP-hcoEVMbSs1XW_vnoNouwn9LpsNnjFVq944-ViF8EaNeGBnNJvLaua-0a97Jom2G8EouazrIhbCnxCjpJrEA-OryE2g95_Bg20zGVOPcDadK5KJa-o__rUMby2fWbHbQDaMTfJDw_My8-k8kFo9-G0jgTaUiIXEuwO2qOdqqw_Yijk2waN4wF3wQX_mC0wtCm3r0zot1lUcORWZrR2cQlly1FVzvab1Lu7_EqOZGEYPBPUGJmckQuR4wxaUvVdSXPIl5FiYk0vsmd6qnCSwWXyWhyBv4_FQ4KRzeL8WUEG1Nhggjtu4LqiFXvUoUHeG8anqt8inodt66_fNmGSKXqI8dnODUsXWiNPP-/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio Garro,"El precioso palacio Garro, construido en el siglo XVII, se halla en el centro de Leintz Gatzaga.T...",Patrimonio cultural,"Santiago, 2",Leintz-Gatzaga,Gipuzkoa,20530.0,Montes y Valles vascos,turismoa@leintzgatzaga.com,943 714 792,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-garro/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.9866418,-2.568694800000003",42.9866418,-2.568694800000003,,,https://places.googleapis.com/v1/places/ChIJnWFGcADbTw0RMEgJ-Vc2aro/photos/Ab43m-s2t4MoNDWGXisDBXJU3ARqRggTW8ln1eV5Sj2GGS30G-B3qZw5pSUplbvFtwUUujyAYPX7cfYSWKhATTaM1p3jSj9YShViRyW8eIftMkdsKn_mRMbu4_4G9qIoMjb8fTy9jZM8WhNRaFPOdV3SwOeDtpzOjR7DIGOQjywwjl7R-imMuNaZvU-1icykG4chaM4OMkL1gvFyjgEpXomGLuL8lt88Zv_6ZC810zTxxLOI3baTsWB7YbmKXwqyg_ttS52LT5ShmC3bU3e5tVslFLA_6otIpzN2fb__VxCy8GGjtuWvhBDPImS9IiFi-a-Cl2mcnFZMU-IMzMFar2lTKE6FqDHPyf8HTbO7XK5b_Ms2r-OGs8ucTT5CZvWq6reh0Q3uJCxyKyrT3ws8G6mAeJ3QSzpVQuAoZ907Dk4Dajv6-j081GON08mKA1lzGLWo/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Santiago Etxea,"Los primeros documentos de la ermita Santiago se hallaron en el siglo XV. Sin embargo, alguna de ...",Patrimonio cultural,Ctra de Donostia / N-634,Zumaia,Gipuzkoa,20750.0,Costa Vasca,info@espaciozuloaga.com,677 078 445,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santiago-etxea/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.29796835538641,-2.2473048207625634",43.29796835538641,-2.2473048207625634,3.8,43.0,https://places.googleapis.com/v1/places/ChIJ1yKiBWbPUQ0REXHu0A6xtu4/photos/Ab43m-t3GpHrOOq4swYv2DpfqK8yyH5btlOhQT9wd8KBtipEqlZLFKELjpADY8HoPTu-vpELpt8E7TlgA_PwiQ3fwt_Oqsx6M35WPKmtRGv7mFNAxq_TozEATxQpp5a1kVbACzof6diGrktrHd3H2temAzr-kn8HncxpKyWZ6wb_5fgEeFktkPed7UGWcqesc2CFfJl7y7kD9xkf4Ax5T-4u4xiMEJRJem0bfprNVYb0LB03cwFBFaZ_axXE7Fr1XUqPRKDkJCiIxpEjTgwFjk-BaH-mn48Hvqom-w0JdEdITgCFtto8QaCkimt6LcDSkWr6fEL8a8uWt1Sw4VqkvPeolzQa1MEgRKyPQ_7twEpY4o1rRVJUCMEe2GvV5_GcbVipv1bzP6-lur2j5JbkSldSRNFrozeXGSgXezDuLIs3d125fEuK/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Yacimiento arqueológico de Idiakaitz,El yacimiento arqueológico de Idiakaitz (Irikaitz) fue descubierto en 1996 por miembros de...,Patrimonio cultural,"Entre el balneario y el palacio Lilí, al lado de la antigua estación del ferrocarril del Urola",Zestoa,Gipuzkoa,20740.0,Montes y Valles vascos,info@zestoaturismo.net,943 868 812,,https://turismoa.euskadi.eus/es/patrimonio-cultural/yacimiento-arqueologico-de-idiakaitz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.23557401499462,-2.255730402099627",43.23557401499462,-2.255730402099627,4.6,39.0,https://places.googleapis.com/v1/places/ChIJOVAQFwDPUQ0Roet7wngniqE/photos/Ab43m-uv7mH2fOkFZ-u26ieDbrGjgIa33Nih9ekv266X9z-92J_01mH4gjvfwd5sC9p-vhYZkPOXc1Dgw2frSkHwDNvcDBs6xWgu9vuCCiTBYD7iiaNlc9XW8mRpSMkhRdGjidfIVGt-imBUjsPEzBXksAqs5OrBBlJPp5iX-LJJ_aNgIhB45r5vpMRoi-_R_VSla5T9DoQUv-49sqgGVQDrli6Dz5G7NCdjnvTwMhvK2_-w8GWM-2T9EJfYF-HIGtOkhtkJMJ1vL6uerou8mw7MO9fnUnHCEW9hjDuhhKAHZI4gokHzVjVMQkQOTm2gdqfEvVGZ3pdG7GsREWN1_1FegaIWh5y6M44QoriaI4saTcFulILi1xw25Y32S0ARQ2NxVhJTF_y1q6_FnBlXv8KYtV-BEC30Ps9eNy2muYRInwFOwu35D3Ng-_jixWdwgq_K/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre de Terreros,La torre de Terreros fue construida por Juan Galíndez de Terreros en el siglo XV. Es ...,Patrimonio cultural,Barrio La Herrera,Zalla,Bizkaia,48860.0,Montes y Valles vascos,info@enkartur.eus,946 390 001,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-de-terreros/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.20540210715652,-3.171282775146489",43.20540210715652,-3.171282775146489,3.2,6.0,https://places.googleapis.com/v1/places/ChIJeQsDXaz-Tg0R_1mawnSNY0U/photos/Ab43m-vSKFbKzN4tU7ygEhGQYptvLYuW_snfBzHpffITV1uSDmYG77qF9TNqVe1LZ3fq1gMBGy5kguRmUcwzWx2Cjx6zdgMylUTXYNK-GowVHuUXJuRi4Yl0E1mme3DxZ-1vtQ3AapD7yHsxFy6yzMHENc4r65csyKlYg1mBdYAiFD2tzjN426ArCXjlEF6DY3YwvRuf5Y-hpOe8tnV8g1hshAEb-kf9UtWCntpbh8hvbTC5WWkubl0qY6M5q73_z-zs5HGvsTc_w1PVaFMYA7usHwu8OYswvjnAjVYL0iOEUqT0GWZ4uGZcESQHDVBaHCvQDECjIZEqPjvJkZ_YT3AYFL40RwQb42Nk8OAYpGJRpfRu-WRA7tBWg1n7M-61JvjGTX4BXPdmgp2_s6NB--iT4owTgp9Sp9Pv3mSi8cjSRc5tlG1k/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio Murga,"El palacio de Murga es un edificio barroco del siglo XVII, con planta rectangular. En su ori...",Patrimonio cultural,"Cosme Bibanko Etxebarria, 2",Zalla,Bizkaia,48860.0,Montes y Valles vascos,sac@zalla.eus,946 390 001,http://www.zalla.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-murga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.21349186336884,-3.1341570239426364",43.21349186336884,-3.1341570239426364,4.4,37.0,https://places.googleapis.com/v1/places/ChIJTTk4aQqsTw0RWDSj1b7VlwM/photos/Ab43m-tA7eUXmLNu8Fj_0TKRzoYbXmtWKCxLjhYYdyuHyTsThtzu-ZHt7Yfem1lnh08KZ2PP2YTnqvlP3lQvFbLTPB-xCNP9MqDFGZPzjUoX_CC9PTcDwz7ec88RcxcMrXsJjVP6iT34JZE6DIrYDdg9lSvMxKOyV4ZYW11cPVfzeB45adTFck8eCBJ48I9fTdcI2_mexTDEPZy_mvkXPLEkBnYt8RuWhEV5fqEOf7Q8SXuoJcBMURtOjY2oEmsdjXWup8MY0mEAUICHcMmAwL5VsvUiC4O66BvF8Q5jqD0hr_IGLBoydXwyXQHcdxlwiu9f2q7Ljchpr7BLP1x20NOL7LJh90n6mgUTmQEdzVVVocd-mc_rTSm3vBWufRpx7cfuM9EaJMVYu9TLIcz4igqRU_0gq1RNNE9PJthcQL-fM-BylA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre Zamudio,"La torre de Zamudio está situada en el barrio Elexalde, junto a la iglesia parroquial y en...",Patrimonio cultural,"Barrio Elexalde, 2",Zamudio,Bizkaia,48170.0,Montes y Valles vascos,udalliburutegia@zamudio.eus,944 520 204,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-zamudio/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.284749012591774,-2.8675408026550353",43.284749012591774,-2.867540802655036,4.6,14.0,https://places.googleapis.com/v1/places/ChIJFcBKCFBPTg0R9FcGWgbFF-Q/photos/Ab43m-uunL9JJswUzF1kJEnrYdiW17bFbf1BxfHSgWoIpGD9xwyS_pR_YfG0tvfrx3bsqsdDrKVIJoFkO_6fKCk4dA54Evo-grE2QQ2rawpYYYkfuXn6HhPWTCP0Jukb3Ix7OzCoDrl7l0a2afu-ri8aj7V4i2LfHHgDkxBuIPmAD3jU70gN8ds20h-H2kmpQ9wIn8imMGeDBDT5uU2-7PwUosypMCCLQUyb7y7sPcoU4ULIRWgbmAyryej9rcFTTMBN2BCxLnBmWVSlN_Oe_3ngr-Y1ghhf7sEWgw9SUtr-5wxaZ6jm9ApqiA7IkADFFNZj84C1CyKku8EZ3mBgPPy2rXpDMNEuAQZ3YQGaxyuvstDs4z9uNLi8ApUyqEvbDdSKh4rcfrkH9ciCdwnhBFFIHR2MlgYoxQ_OH2bxei9tQbE/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Santuario de Dorleta,"El santuario de Dorleta está emplazado en el territorio histórico de Gipuzkoa, en L...",Patrimonio cultural,Santuario de Dorleta,Leintz-Gatzaga,Gipuzkoa,20530.0,Montes y Valles vascos,info@gatzmuseoa.com,943 714 792,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-dorleta/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.98219960230834,-2.5655109288360367",42.98219960230834,-2.5655109288360367,4.4,35.0,https://places.googleapis.com/v1/places/ChIJg9n46nHaTw0Rr-W36NKbf70/photos/Ab43m-tMVZieHczACp1Qw_Jr0Nt42eYhh_I938cWxnXfTj30nHrBLTicfbTMaijTaLh0-ueYhelN053etrv-lIf1Cay9mxG0BjQssGmUME5AVxN6NL1K2_SB5lBUnc6gLlihXIKt9qVB_dH0seR1Zh1qXFk8Ld0Tn1sfoMGIL7WzElsEst8uP1tIDSbo0dj5kd7o4WY3dZVtO_DV82a5v1mo9RVUaUise1BHjEHKe2--eWtLetswtGCc6yNsnDV1Nj41yK7ho2iMRpddBmBxDASVJnuzD8v9965PWOPxt5dhDMj2h_R1Hgj4OjhOHdFr9ELQ756r6D7nRBx8Yp5obeHpth4520A4lxWtzZZST9bhlIgFpjdnQ1-6C0AODMgcipBB_kXpcqFE6nKrkKAaxQ_Rx3GXabNrtlV-GAcmTVkqnT5ZReQa/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Castillo San Telmo,"El Castillo de San Telmo, emplazado sobre un acantilado de la bahía de Híger, forma...",Patrimonio cultural,"Pierre Lhande Kalea, 2",Hondarribia,Gipuzkoa,20280.0,Costa Vasca,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/castillo-san-telmo/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.3896283,-1.7895863",43.3896283,-1.7895863,4.2,442.0,https://places.googleapis.com/v1/places/ChIJYVb38X4JUQ0RjP0zM6bqlTw/photos/Ab43m-shb2FVSoTBIvGAyMij2IgZTGv591oq4kazSk2rP2ZmXzjbmaEK-VGZLchGtFmq6RvjjV23zltUcG0kOUiANzXb9vBy9kY2DudTHdoZtuknoEWP8PcushdPMH-tfW3sNBzxpfpSDzhLTiZZhb_beetKe05PvY8QVT2tnFXh-RCqyvv-NjQjNXfTUJ5kII9rrUGD5gA8yale917ALLmOugSSlswpFCTZwwbtdXiJmhbjzzc_1fD5CWTH68MLMaY_6Sxt91rvFwfUe9BJ9V3HfYzlR--lNDHgm0B2HzC_on3Go2SiyhpaaU1Emr_CZvQa6kURlrHGu07Gk8UrIoGcfuUGdDr0d9P3PSy7IzR6JxiZFydROez0v5KWawu0W9spPn-BuMOaPw-Q8hpaBortx7zfDwQYzaHHE1Pe75yrSTs-1fCP/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Casa Consistorial de Eibar,"Este edificio, considerado monumento del País Vasco, fue inaugurado el 14 de septiembre de...",Patrimonio cultural,"Plaza Untzaga, 1",Eibar,Gipuzkoa,20600.0,Montes y Valles vascos,pegora@eibar.eus,943 708 400,,https://turismoa.euskadi.eus/es/patrimonio-cultural/casa-consistorial-de-eibar/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.1844147,-2.47335129",43.1844147,-2.47335129,4.1,40.0,https://places.googleapis.com/v1/places/ChIJCZIaqIkqTg0RcFuTVwxct3g/photos/Ab43m-uTThHZgmc9lB7hme3XzKSc7hD0vAcWoTk9UoGum3ZS13qPMCRkss3JHMvGhYckaG3huoGzrcpwea0Wj8qfrDt2KHfB2OmTaCk3S2sZcYq_LLdqMt0yqekR1Mr5V0NzLDiRN8GSsWhpIiGFU3VRV9B9souPTlLBQp0CMHvwvigH-omVriRlaACGxFV266Ig62BC-ctwk6fTRKJdbLZphRPU37G0YtKBhiCcvPiki5Z-Xph66rtFfVjkGq3LpRq-aFPKGPhjeM6VmlyX8G9T2Sy4pRaVaFURxph_46j0evpYYkLkNJ1Au8QJm-5U8fe4hUw6WIYH-9YxvHsazCN0wVLZSLIktvbe3Tm4ilpNjKqAJydl4vhVexrs8rV1oLFejDpjlFq5SRaDz1bHM13x1dZk4X08kcXzfK9JpeHs4uA9cA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Casa-Torre de Unzueta,Los Unzueta han estado desde siempre unidos a la historia de Eibar y de Gipuzkoa. En la Edad Medi...,Patrimonio cultural,"Gorosta Balle, 34",Eibar,Gipuzkoa,20600.0,Montes y Valles vascos,,943 121 698,https://egoibarra.eus/es/fotos/indalecio-ojanguren-diputacion/Casa-Torre-Unzueta/view,https://turismoa.euskadi.eus/es/patrimonio-cultural/casa-torre-de-unzueta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.19094700937334,-2.45212854047546",43.19094700937334,-2.45212854047546,,,
Convento de los Padres Benedictinos,"Emplazado al lado del Palacio de los Lazcano, el Convento de los Padres Benedictinos (o Monasteri...",Patrimonio cultural,"Calle Elosegi, 25",Lazkao,Gipuzkoa,20210.0,Montes y Valles vascos,benedictinos@euskalnet.net,943 880 170,,https://turismoa.euskadi.eus/es/patrimonio-cultural/convento-de-los-padres-benedictinos/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.0365573,-2.1878374",43.0365573,-2.1878374,4.8,4.0,https://places.googleapis.com/v1/places/ChIJeTh6wQE3UA0RnT8qs6mhBsc/photos/Ab43m-tqwh-1TGdS4cCeBRCAp63W050b-ht_oZFDvD2q7fh6S1StOVhXTs5CFZPymUppdElGF7-ifWYVlNU5wC1nKTvu8wNl4owpao9ceHelVbyq_K0qKRmA4XDlNgy3sXbM1v1uTFAcXFh5OPjMKgWetS2xqjbmXkzASYwZb0c9aN6z_FhQo99XixdyYI5b_7hO0Uf0AIpihU1_p-VUHZ8RFL2s4zoetAwnIVk5X3D9rvDn9P_U8pIAQ3TM2b40MuAfwqh3Dnf78H1LtfbgezNxw_ebV8oc3QmsnVRiF51yyJEHHMCJWskJgnfPjzakhuVhhybLedjhrMtBSCbRmu3rhqLgN2nSeRLmY4uv2gFgDna3ao1OzXYxznAlpkCi-aVr977O3jU9yIkjUOBu2NCZQB6EXRnuQbpNjIbQEVFpoHg76RWpgqO-tZdcA82R6g/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Balneario de Zestoa,Cuenta la tradición que en 1760 el Marqués de San Millán paseaba tranquilame...,Patrimonio cultural,"Camino de San Juan, 30",Zestoa,Gipuzkoa,20740.0,Montes y Valles vascos,reservas@relaistermal.com,943 147 140,https://www.balneariosrelaistermal.com/es/balneario-cestona/,https://turismoa.euskadi.eus/es/patrimonio-cultural/balneario-de-zestoa/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.2328115,-2.2575951",43.2328115,-2.2575951,3.0,558.0,https://places.googleapis.com/v1/places/ChIJQ_jim4POUQ0RGlFLh7koqPc/photos/Ab43m-st5V1O8HbMCyM1Ij4ipHPNIGD5gqM70zbPtxooDIhj6mGpO105RInVVqgqV8xJjPdy5ReM6Cb0C6VzmflDDyZQsyN4nwaBwXQUDIUmKvDgF9h8zOp1H9jLesjoGsUeXpWL90PdY01jrgpSGCXeoR4skkBeDTytdOT3WUfqyL8ZilmdvrZcc2lGLWb7xK2zCTLaLqa3yJUV29Bq7eFq-ZDbgWLODOufAm62lXqISkY7SDU6FkE82xmF-JiCUhvRzmFq8wToYLHrt0gaP8W7CXlZ3DeTnec2MIyOrVZrJGNX5Seot2IH2BVIxtHOEzXNOqz0Lk4xABXLqI4IISPSGi2VH70XRTUHtGhqhlKKQD0XO2y5QD9vNweas4q5IEjc9dlSJq2xiyvaTcj_dJ38IT2DLguUB-_Q1zAvkeQZfm7-9Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio de Arbelaiz,El Palacio Arbelaiz es una de las casas más representativas de Irun. Construido en el sigl...,Patrimonio cultural,"Calle de la iglesia, 8",Irun,Gipuzkoa,20302.0,Montes y Valles vascos,,943 020 732,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-arbelaiz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.339101679007214,-1.7881973490738057",43.339101679007214,-1.7881973490738057,,,https://places.googleapis.com/v1/places/ChIJBeGxCPQIUQ0RMmZ4vlJekmk/photos/Ab43m-uEInZPk7oNSvjRCJRn3skdu81rwy4VY6wwwAvjCytOj3fk3Pj1TFXSi3apAeHvQiQYSF-4ScESWke-JNkmKAJ8oiUKw_DczyvEswJyhJExN4slcUuxCN9ZS6Rc6Frqh0bQXCnva1TLCq9H8T_8AvIjOmO4Jwf6wRL_e0YH_irO9uxHU-Rd3QvXz_RdQ27iQVOz_Yu7CVgk38tZYlV7A3j7CHFLtwj1FFXFhVzKqe0U9tFKF5V53sknTr85KK5xS02QrkRk6lVZ1IL2ZIFnsRlGBkmizx-z6hr8iZ74vRyC3RKU_xmipAVNTQIWo3EbRpKndoXZjLJAkXaTeBK0udcL7ldKkfYzxbH1b62dylhEiIv5OMuwMTo1La-tUsNhu8G7xO2vW33IgZAEdRtt7h9tlV2X87uWV4fFyQZEiVxB53f3/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Parroquia de San Pedro,"La parroquia de San Pedro es uno de los edificios más emblemáticos de Zumaia, ya qu...",Patrimonio cultural,"Mari Kalea, s/n",Zumaia,Gipuzkoa,20750.0,Costa Vasca,,943 143 396,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-san-pedro/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.29728634710684,-2.256667477909795",43.29728634710684,-2.256667477909795,4.3,146.0,https://places.googleapis.com/v1/places/ChIJCe6GmHDPUQ0RjUG1xmJkygw/photos/Ab43m-tDA8pVj3Gwr0TdCmyK0sCI4ERIAa8EMzN8Z_vZTq3W2ZAOZFsLZnfWRW53pDmU7Va2WyyWrC3EaXFxodONoMMK33nzNNeJciX0UCHjzudhg6olvdhOvecyQRkZTMvL33t62AyyUB96PmV_se1eB3ie-dr7WiN34PlVqnm-4_KdQ5WfK4gtDfFaw5asfRS5gDgcm7zsGkRYNJf-zd4MjBAtqs07C3wKD_sMzg8lFXHzluvweW8W1jLejIb2jZzeNRA0xW-nL7tGj0O6jlIaDfeOWHuFFTYjG0byh7mckzQVb14wSZbHqHYue0o0d7t2oiA1D969rFXwOyGkoyhRos7S4F-0demiV9uSmaYmNm6zH0nfarsZbPhVsOuOqcvYSzCB5SXTjY8RpjYebObH1znPJUYOZY3WHb-7RZs/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Muralla de Orduña,La muralla de la ciudad de Orduña es el conjunto defensivo público más impor...,Patrimonio cultural,Junto a la parroquia de Santa María,Urduña/Orduña,Bizkaia,48460.0,Montes y Valles vascos,turismo@urduna.com,945 384 384,,https://turismoa.euskadi.eus/es/patrimonio-cultural/muralla/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.99527951233731,-3.0078750834670642",42.99527951233731,-3.007875083467064,4.8,5.0,https://places.googleapis.com/v1/places/ChIJ0w91TFevTw0RQwZuD605c4c/photos/Ab43m-uYOrAd_s7h3p-oVbU1tGCI_y1uxbiGV00xTVfMEa-HlcrOjULUo-EDZtEfGuV-wy2oWKyiifoDh7HrrzEF9-PZh4_Yhm4274aI3sMFXq_HMPLqNveSjUuLuuxJzVMIRjSC2s11_o6oyx6r2eYphYH1pjZRiIEoyHcGqwn1dA7BuXRFUAVulMDVrnx0Ma7RhVaLjqq8UuFJ5hLfheFBH2BXkSDWD8FXxG-e1yxwTGdrhXQDxdJzuQ2i5UgZJd-mrNL9JOFMw38tgWwZBQ3Yp_UsB8b97nSsqqq4ZqF6USJycW1JpkfNhow-KOhctJdQKCMNsP4cELYzYSP9sNGyHwU3G17Esi9lwxBcVZtbGMgSMrIhY8Qaj7_0QAWAgEvbWezLyKhjTkDlOj-I-EkN5GxuAd0uM13pinZcOMX3W3lsKvUk/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Iglesia de la Sagrada Familia,La iglesia de la Sagrada Familia es conocida actualmente como la iglesia de San Juan.Es un templo...,Patrimonio cultural,Plaza de los Fueros,Urduña/Orduña,Bizkaia,48460.0,Montes y Valles vascos,,945 384 384,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-la-sagrada-familia/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.994331492067786,-3.009862757979247",42.994331492067786,-3.009862757979247,4.6,5.0,https://places.googleapis.com/v1/places/ChIJ_V_5MU-vTw0RFNbFNEb64Sg/photos/Ab43m-vUD6brolOQ7E8QNZSg2-X6Wkgb_V_87Lm7gxG6HVt019w3ZWaw3QBAfmjQT-3CN5GuzIRHVu8WRx1P7bXIG4KaaD7-_LpY1w4pEc4hKUMwFqNNt0DczZnYr_jM0iBK2cJOnekB1w7J5lhqlpW2L-u0elsdzV92D8mJ0Po3h8Z4_TmhQFVligt9z6biobOS5nsEfxQkNFdiAijD3JSqrONaO3G86pUH6ejm5Xfu5cUpG5ikpLw2gvIGXuqsQ_YAzP7EBJpsFG6CZC7ZbNTnAOLNw-M8ua-v-5NKzQrXJQYEG6WcGu73ZcRZGi-mUxuB2VF3KOuDpabpBc2-8FkHJIrBhyCiDwr4O6PJ-dHAh0zgsPge9aIcoWN1MgEZTJ3SDAlLx-ojWNXpNAddiapMN3Kz6OTZhPXVxkzCXLOMt-f4NQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Aduana,"El colosal edificio de la Aduana fue construido por orden de Carlos III, entre los años 17...",Patrimonio cultural,"Plaza de los Fueros, 15",Urduña/Orduña,Bizkaia,48460.0,Montes y Valles vascos,turismo@urduna.com,945 384 384,,https://turismoa.euskadi.eus/es/patrimonio-cultural/aduana/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.99471699724912,-3.010149466508185",42.99471699724912,-3.010149466508185,5.0,1.0,
Ermita de San Marcial,"Esta ermita esta ubicada en el bello paisaje del monte Aldabe, conocido por los iruneses como San...",Patrimonio cultural,"Barrio Behobia, 26, Monte San Marcial",Irun,Gipuzkoa,20305.0,Montes y Valles vascos,turismo@bidasoa-activa.com,943 645 458,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-marcial/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.33123399636111,-1.766325831413269",43.33123399636111,-1.766325831413269,4.6,165.0,https://places.googleapis.com/v1/places/ChIJya2ncbkIUQ0RxQAZM1dibZY/photos/Ab43m-v4R4Z9WWo6wZ-akxgw7K4z186ikFB6d1Xn9idBhtyHEkMJNsoBjWk6p5b7_5qd7VUgvJ_fiCsAIaxdMdg-870JIiSOlVjlsxrKavtARo1lO2fm9Plc-KgbnpL6cjUO-O3KG0c-hFN6Zt4AlxiNAY63ADQV3Zgt3EHtEZ9aCbEJ2H-ShA5b3nMFDzD34tCbQ4VL70egw5tp8RngmCSfZ1bsyoEguc13SkfcJysw8PWH1iMAxZrppKWPruMSUVJR5-8tyzM5LHbtBIEX2fbi_74TMXlypfRsqm1Thr0E7DBJ4LY8ncAq9fdmJCN35q6bgegYjrdAw10ibPruwFsw28Es3gW5ibOWq6161paoHoPYVXM4Mjuf9w4GjCWtHmUBpq2AKit0hThaNDNK_mt3B-cJzIMe3MVhHZV6n5pP70Hyhg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
