user_id,culture_id,puntuacion,texto,created_at
1076,275,3,,2025-03-29 00:00:00
399,275,5,,2026-04-05 00:00:00
306,275,4,"Muy buena visita, lo recomiendo.",2024-09-14 00:00:00
1215,276,4,Interesante y bien presentado.,2025-10-08 00:00:00
675,276,5,Personal amable y exposición excelente.,2024-10-17 00:00:00
1172,276,3,,2025-06-28 00:00:00
631,276,5,,2025-07-28 00:00:00
166,276,4,"Muy buena visita, lo recomiendo.",2026-02-13 00:00:00
440,276,4,"Buena experiencia en general, precio razonable.",2025-06-05 00:00:00
369,276,4,,2024-03-08 00:00:00
859,276,4,"Muy buena visita, lo recomiendo.",2025-03-29 00:00:00
1319,276,5,"Increíble experiencia, volveré sin duda.",2024-07-17 00:00:00
525,276,5,"Increíble experiencia, volveré sin duda.",2024-11-10 00:00:00
24,276,4,,2025-06-27 00:00:00
1038,276,5,Personal amable y exposición excelente.,2024-08-03 00:00:00
1214,276,5,,2024-06-09 00:00:00
1930,276,5,"Increíble experiencia, volveré sin duda.",2026-05-22 00:00:00
857,277,3,Visita agradable aunque algo corta.,2025-06-12 00:00:00
1782,277,3,Interesante pero le falta profundidad en algunos temas.,2026-03-09 00:00:00
1698,277,4,,2024-09-26 00:00:00
1050,277,4,"Buena experiencia en general, precio razonable.",2025-01-14 00:00:00
1388,277,3,,2024-12-28 00:00:00
1772,277,4,,2024-11-11 00:00:00
993,277,4,Interesante y bien presentado.,2024-01-06 00:00:00
626,277,4,Interesante y bien presentado.,2024-12-28 00:00:00
1512,277,4,,2025-04-12 00:00:00
434,277,4,,2025-12-22 00:00:00
780,277,3,Visita agradable aunque algo corta.,2024-10-28 00:00:00
1738,277,3,,2025-03-13 00:00:00
1452,277,5,,2025-07-27 00:00:00
814,277,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-30 00:00:00
425,277,4,,2024-03-17 00:00:00
712,277,5,,2025-05-06 00:00:00
565,277,5,"Visita imprescindible, me encantó cada rincón.",2026-03-10 00:00:00
500,278,5,"Superó todas mis expectativas, altamente recomendable.",2024-09-12 00:00:00
344,278,5,"Superó todas mis expectativas, altamente recomendable.",2024-03-01 00:00:00
1921,278,4,"Buena experiencia en general, precio razonable.",2025-07-04 00:00:00
1714,278,5,"Visita imprescindible, me encantó cada rincón.",2025-04-28 00:00:00
456,278,4,"Buena experiencia en general, precio razonable.",2026-03-04 00:00:00
655,278,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-08-26 00:00:00
412,278,4,,2024-03-31 00:00:00
984,278,4,,2025-07-13 00:00:00
38,278,4,,2025-06-27 00:00:00
1345,278,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-01 00:00:00
1112,279,5,Muy bien organizado y con una colección fascinante.,2026-05-23 00:00:00
829,279,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-07 00:00:00
1902,279,4,,2025-01-05 00:00:00
245,279,5,Muy bien organizado y con una colección fascinante.,2024-09-18 00:00:00
1949,279,5,"Increíble experiencia, volveré sin duda.",2024-05-02 00:00:00
457,279,4,Interesante y bien presentado.,2026-03-28 00:00:00
1549,279,5,Personal amable y exposición excelente.,2025-01-17 00:00:00
678,279,4,"Muy buena visita, lo recomiendo.",2025-05-31 00:00:00
280,279,3,,2025-07-05 00:00:00
1720,279,4,"Muy buena visita, lo recomiendo.",2026-01-22 00:00:00
266,280,3,,2025-07-25 00:00:00
1015,280,5,Personal amable y exposición excelente.,2026-05-16 00:00:00
245,280,2,La atención al público mejorable.,2025-09-16 00:00:00
954,280,4,,2024-03-15 00:00:00
1532,280,4,"Buena experiencia en general, precio razonable.",2025-04-21 00:00:00
512,280,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-10-28 00:00:00
965,280,5,,2025-08-12 00:00:00
1987,280,5,"Superó todas mis expectativas, altamente recomendable.",2024-01-22 00:00:00
1379,280,5,,2025-09-30 00:00:00
1691,280,3,,2024-08-18 00:00:00
1156,281,4,,2026-05-26 00:00:00
684,281,4,"Buena experiencia en general, precio razonable.",2025-06-29 00:00:00
161,281,5,Personal amable y exposición excelente.,2024-12-29 00:00:00
1988,281,3,"Normal, ni mal ni especialmente bien.",2024-06-05 00:00:00
246,281,5,,2024-11-11 00:00:00
143,281,4,,2025-09-08 00:00:00
1763,281,3,,2024-05-10 00:00:00
604,281,5,Muy bien organizado y con una colección fascinante.,2024-11-18 00:00:00
1304,281,3,Está bien pero no es para tanto.,2024-11-06 00:00:00
658,281,5,"Increíble experiencia, volveré sin duda.",2024-08-10 00:00:00
787,281,4,,2025-03-26 00:00:00
521,281,5,"Visita imprescindible, me encantó cada rincón.",2025-03-30 00:00:00
686,281,3,Está bien pero no es para tanto.,2025-01-24 00:00:00
827,281,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-29 00:00:00
1445,281,4,"Muy buena visita, lo recomiendo.",2024-04-05 00:00:00
1025,281,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-11 00:00:00
1893,281,4,,2024-08-02 00:00:00
127,282,5,Personal amable y exposición excelente.,2025-01-01 00:00:00
1150,282,5,,2024-07-14 00:00:00
1246,282,5,,2025-06-03 00:00:00
1014,282,4,,2024-04-24 00:00:00
1638,282,3,,2025-01-24 00:00:00
1727,282,4,"Muy buena visita, lo recomiendo.",2024-12-29 00:00:00
1231,282,4,,2024-03-07 00:00:00
25,282,4,"Buena experiencia en general, precio razonable.",2024-08-22 00:00:00
1393,282,3,,2025-10-21 00:00:00
841,282,3,"Correcto, sin más. Esperaba un poco más.",2024-10-08 00:00:00
640,283,5,"Visita imprescindible, me encantó cada rincón.",2024-05-24 00:00:00
1624,283,5,,2024-01-10 00:00:00
1383,283,5,,2025-12-12 00:00:00
1452,283,4,,2025-09-02 00:00:00
1399,283,5,Muy bien organizado y con una colección fascinante.,2025-01-15 00:00:00
622,283,4,Interesante y bien presentado.,2024-06-25 00:00:00
191,283,5,"Increíble experiencia, volveré sin duda.",2026-01-29 00:00:00
540,283,5,Muy bien organizado y con una colección fascinante.,2024-04-22 00:00:00
1670,283,5,,2024-07-27 00:00:00
1962,283,5,Muy bien organizado y con una colección fascinante.,2025-09-28 00:00:00
1515,284,5,Muy bien organizado y con una colección fascinante.,2024-01-30 00:00:00
1216,284,3,,2024-05-27 00:00:00
1258,284,5,,2025-01-21 00:00:00
1279,284,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-06-10 00:00:00
1261,284,4,,2024-08-16 00:00:00
1108,284,5,"Visita imprescindible, me encantó cada rincón.",2025-05-02 00:00:00
1974,284,5,Personal amable y exposición excelente.,2025-03-26 00:00:00
1468,284,5,"Visita imprescindible, me encantó cada rincón.",2024-11-14 00:00:00
1557,284,5,Muy bien organizado y con una colección fascinante.,2024-05-11 00:00:00
1752,284,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-11-15 00:00:00
426,284,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-07-19 00:00:00
161,284,5,"Increíble experiencia, volveré sin duda.",2024-08-18 00:00:00
968,284,4,Interesante y bien presentado.,2024-10-16 00:00:00
340,285,4,,2024-08-19 00:00:00
1337,285,4,"Buena experiencia en general, precio razonable.",2024-12-02 00:00:00
1220,285,5,Personal amable y exposición excelente.,2025-06-16 00:00:00
1291,285,4,"Buena experiencia en general, precio razonable.",2026-02-17 00:00:00
168,285,4,,2025-01-18 00:00:00
1794,285,5,"Visita imprescindible, me encantó cada rincón.",2026-02-04 00:00:00
781,285,3,"Correcto, sin más. Esperaba un poco más.",2026-03-24 00:00:00
627,285,5,,2024-05-26 00:00:00
930,285,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-06-14 00:00:00
783,285,4,,2025-05-07 00:00:00
1220,286,5,,2025-10-05 00:00:00
1712,286,2,La atención al público mejorable.,2025-04-07 00:00:00
526,286,4,"Buena experiencia en general, precio razonable.",2025-07-12 00:00:00
1039,286,5,Personal amable y exposición excelente.,2024-12-11 00:00:00
905,286,5,Muy bien organizado y con una colección fascinante.,2024-12-15 00:00:00
24,286,5,Personal amable y exposición excelente.,2025-04-12 00:00:00
1113,286,4,"Buena experiencia en general, precio razonable.",2026-02-20 00:00:00
1325,286,5,,2025-01-09 00:00:00
1184,286,5,,2025-07-10 00:00:00
1477,286,4,,2025-04-13 00:00:00
1144,286,5,,2025-12-30 00:00:00
131,286,4,"Buena experiencia en general, precio razonable.",2025-04-08 00:00:00
226,286,5,"Visita imprescindible, me encantó cada rincón.",2025-05-31 00:00:00
1195,286,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-07-18 00:00:00
545,286,5,"Visita imprescindible, me encantó cada rincón.",2024-07-22 00:00:00
154,286,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-03-09 00:00:00
862,286,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-18 00:00:00
1031,287,3,Está bien pero no es para tanto.,2025-12-11 00:00:00
326,287,1,Pésima organización y atención.,2024-06-11 00:00:00
1957,287,3,,2025-10-11 00:00:00
207,287,2,,2026-02-08 00:00:00
1871,287,5,Personal amable y exposición excelente.,2025-03-10 00:00:00
1834,287,1,,2025-02-14 00:00:00
1050,287,4,Interesante y bien presentado.,2025-05-02 00:00:00
1452,287,3,,2024-11-03 00:00:00
874,287,3,,2025-07-23 00:00:00
1263,287,3,,2026-01-21 00:00:00
1749,288,3,"Correcto, sin más. Esperaba un poco más.",2026-02-12 00:00:00
971,288,4,,2026-04-22 00:00:00
611,288,3,Está bien pero no es para tanto.,2025-02-04 00:00:00
1036,288,3,Interesante pero le falta profundidad en algunos temas.,2025-08-28 00:00:00
766,288,4,"Muy buena visita, lo recomiendo.",2024-08-19 00:00:00
1130,288,2,,2025-02-15 00:00:00
221,288,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-29 00:00:00
1995,288,3,Visita agradable aunque algo corta.,2024-01-12 00:00:00
854,288,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-04-15 00:00:00
697,288,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-11-07 00:00:00
1424,288,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-30 00:00:00
728,288,4,,2026-02-11 00:00:00
1673,288,2,,2024-10-05 00:00:00
912,288,2,,2026-05-08 00:00:00
1443,288,2,,2025-04-22 00:00:00
1723,289,4,,2025-12-27 00:00:00
451,289,5,Muy bien organizado y con una colección fascinante.,2024-08-18 00:00:00
434,289,3,,2026-01-19 00:00:00
394,289,5,Muy bien organizado y con una colección fascinante.,2024-09-04 00:00:00
1851,289,3,Interesante pero le falta profundidad en algunos temas.,2025-03-07 00:00:00
1711,289,5,,2026-02-27 00:00:00
1553,289,4,"Buena experiencia en general, precio razonable.",2024-09-14 00:00:00
791,289,5,,2025-11-13 00:00:00
1011,289,4,"Muy buena visita, lo recomiendo.",2024-01-14 00:00:00
933,289,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-08-22 00:00:00
504,289,3,Visita agradable aunque algo corta.,2024-04-16 00:00:00
1013,289,2,La atención al público mejorable.,2025-07-28 00:00:00
57,289,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-15 00:00:00
270,290,3,"Correcto, sin más. Esperaba un poco más.",2025-09-08 00:00:00
805,290,5,"Visita imprescindible, me encantó cada rincón.",2025-08-12 00:00:00
1962,290,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-01-04 00:00:00
446,290,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-03-07 00:00:00
1225,290,4,"Muy buena visita, lo recomiendo.",2024-12-21 00:00:00
867,290,5,"Superó todas mis expectativas, altamente recomendable.",2025-08-10 00:00:00
140,290,3,,2025-02-12 00:00:00
977,290,4,Interesante y bien presentado.,2025-11-16 00:00:00
1407,290,5,,2024-07-04 00:00:00
1028,290,5,"Visita imprescindible, me encantó cada rincón.",2024-10-26 00:00:00
1751,290,1,No lo recomendaría a nadie.,2026-05-19 00:00:00
578,290,2,Poco material y mal señalizado.,2024-12-26 00:00:00
165,290,4,,2025-04-01 00:00:00
1880,290,4,,2025-12-16 00:00:00
758,290,5,,2026-03-23 00:00:00
1155,290,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-10-25 00:00:00
1589,290,4,"Buena experiencia en general, precio razonable.",2026-03-10 00:00:00
649,290,5,"Visita imprescindible, me encantó cada rincón.",2024-12-07 00:00:00
1205,291,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-20 00:00:00
1423,291,5,,2026-01-09 00:00:00
1906,291,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-24 00:00:00
486,291,3,Está bien pero no es para tanto.,2024-09-28 00:00:00
1497,291,2,Poco material y mal señalizado.,2026-04-05 00:00:00
1041,291,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-06-21 00:00:00
532,291,4,,2025-08-18 00:00:00
1556,291,3,"Normal, ni mal ni especialmente bien.",2024-10-30 00:00:00
1105,291,5,"Superó todas mis expectativas, altamente recomendable.",2025-09-25 00:00:00
1324,291,3,,2024-04-02 00:00:00
647,291,3,Interesante pero le falta profundidad en algunos temas.,2026-05-22 00:00:00
1088,292,3,"Normal, ni mal ni especialmente bien.",2024-12-28 00:00:00
995,292,4,"Muy buena visita, lo recomiendo.",2026-05-15 00:00:00
262,292,3,Visita agradable aunque algo corta.,2025-09-20 00:00:00
994,292,5,,2024-08-18 00:00:00
336,292,5,,2025-07-15 00:00:00
244,292,4,"Muy buena visita, lo recomiendo.",2025-05-21 00:00:00
1872,292,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-09-08 00:00:00
1213,292,3,Está bien pero no es para tanto.,2024-05-28 00:00:00
1322,292,4,,2024-01-22 00:00:00
810,292,3,Interesante pero le falta profundidad en algunos temas.,2025-02-28 00:00:00
1825,292,5,"Increíble experiencia, volveré sin duda.",2025-02-26 00:00:00
1279,292,4,Interesante y bien presentado.,2025-10-04 00:00:00
1543,292,4,Interesante y bien presentado.,2026-02-03 00:00:00
739,292,5,Muy bien organizado y con una colección fascinante.,2026-04-02 00:00:00
1925,292,4,"Buena experiencia en general, precio razonable.",2024-08-28 00:00:00
1646,292,5,"Increíble experiencia, volveré sin duda.",2024-11-25 00:00:00
1713,292,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-03-25 00:00:00
341,292,5,,2026-03-14 00:00:00
1898,293,1,Totalmente decepcionante.,2024-11-17 00:00:00
890,293,5,"Increíble experiencia, volveré sin duda.",2026-01-07 00:00:00
1201,293,5,Personal amable y exposición excelente.,2026-04-20 00:00:00
953,293,3,"Normal, ni mal ni especialmente bien.",2026-05-06 00:00:00
1873,293,5,"Superó todas mis expectativas, altamente recomendable.",2025-08-28 00:00:00
148,293,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-23 00:00:00
1005,293,4,"Muy buena visita, lo recomiendo.",2024-12-21 00:00:00
1379,293,4,"Muy buena visita, lo recomiendo.",2025-11-29 00:00:00
1588,293,4,"Buena experiencia en general, precio razonable.",2025-08-06 00:00:00
1167,293,5,"Visita imprescindible, me encantó cada rincón.",2025-12-31 00:00:00
1825,293,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-02-09 00:00:00
1890,293,5,Personal amable y exposición excelente.,2025-12-14 00:00:00
126,293,5,,2025-08-06 00:00:00
811,293,4,Interesante y bien presentado.,2024-05-27 00:00:00
45,293,5,Personal amable y exposición excelente.,2024-11-18 00:00:00
659,293,2,"Decepcionante, esperaba más de este lugar.",2025-12-30 00:00:00
1076,293,5,"Visita imprescindible, me encantó cada rincón.",2025-09-20 00:00:00
1828,293,5,"Increíble experiencia, volveré sin duda.",2026-01-20 00:00:00
1700,293,5,"Increíble experiencia, volveré sin duda.",2026-05-05 00:00:00
247,293,4,Interesante y bien presentado.,2026-01-16 00:00:00
177,293,3,,2025-02-17 00:00:00
1179,293,4,Interesante y bien presentado.,2026-04-04 00:00:00
87,294,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-05-17 00:00:00
1271,294,5,,2024-12-29 00:00:00
493,294,3,Visita agradable aunque algo corta.,2025-05-26 00:00:00
608,294,5,,2024-07-24 00:00:00
1545,294,5,"Visita imprescindible, me encantó cada rincón.",2024-12-13 00:00:00
654,294,4,,2024-09-20 00:00:00
480,294,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-01 00:00:00
336,294,4,,2024-01-02 00:00:00
1553,294,2,"Decepcionante, esperaba más de este lugar.",2024-11-30 00:00:00
252,294,4,,2025-08-04 00:00:00
1329,295,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-12 00:00:00
764,295,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-08-11 00:00:00
1443,295,3,,2025-11-30 00:00:00
673,295,3,"Normal, ni mal ni especialmente bien.",2024-06-30 00:00:00
581,295,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-06-03 00:00:00
1084,295,5,"Visita imprescindible, me encantó cada rincón.",2025-09-29 00:00:00
45,295,4,"Muy buena visita, lo recomiendo.",2026-04-06 00:00:00
154,295,2,"Decepcionante, esperaba más de este lugar.",2024-12-23 00:00:00
841,295,5,"Increíble experiencia, volveré sin duda.",2024-04-12 00:00:00
1892,295,5,Personal amable y exposición excelente.,2024-12-11 00:00:00
1903,296,3,"Normal, ni mal ni especialmente bien.",2026-05-01 00:00:00
1810,296,4,"Muy buena visita, lo recomiendo.",2025-11-15 00:00:00
1758,296,3,,2025-01-09 00:00:00
1605,296,3,Interesante pero le falta profundidad en algunos temas.,2024-07-11 00:00:00
1893,296,4,,2024-03-01 00:00:00
189,296,2,"No volvería, hay propuestas más interesantes.",2024-04-11 00:00:00
527,296,4,,2025-11-01 00:00:00
991,296,3,"Normal, ni mal ni especialmente bien.",2025-12-20 00:00:00
1700,296,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-10-20 00:00:00
1013,296,3,,2025-04-03 00:00:00
1502,296,3,,2025-10-03 00:00:00
271,296,4,"Muy buena visita, lo recomiendo.",2025-05-17 00:00:00
502,296,4,,2025-07-28 00:00:00
1466,296,3,Interesante pero le falta profundidad en algunos temas.,2026-03-16 00:00:00
325,296,4,"Muy buena visita, lo recomiendo.",2025-06-24 00:00:00
702,296,3,,2024-04-01 00:00:00
526,296,5,Personal amable y exposición excelente.,2025-07-09 00:00:00
699,296,4,,2024-02-19 00:00:00
1420,296,3,,2024-11-06 00:00:00
737,296,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-02-23 00:00:00
1111,296,4,Interesante y bien presentado.,2026-01-26 00:00:00
192,296,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-01-14 00:00:00
1613,296,4,,2024-08-07 00:00:00
1718,297,5,"Increíble experiencia, volveré sin duda.",2025-12-30 00:00:00
217,297,4,Interesante y bien presentado.,2024-07-30 00:00:00
695,297,4,"Muy buena visita, lo recomiendo.",2025-01-25 00:00:00
1759,297,5,Muy bien organizado y con una colección fascinante.,2024-01-05 00:00:00
395,297,3,Visita agradable aunque algo corta.,2024-06-30 00:00:00
152,297,3,Visita agradable aunque algo corta.,2026-05-07 00:00:00
1579,297,5,,2025-09-05 00:00:00
1678,297,5,"Superó todas mis expectativas, altamente recomendable.",2025-11-27 00:00:00
321,297,4,"Buena experiencia en general, precio razonable.",2024-07-28 00:00:00
1714,297,4,"Buena experiencia en general, precio razonable.",2025-02-23 00:00:00
1379,297,4,Interesante y bien presentado.,2025-01-21 00:00:00
1040,297,5,"Superó todas mis expectativas, altamente recomendable.",2024-09-16 00:00:00
1667,297,4,Interesante y bien presentado.,2024-02-12 00:00:00
