Unnamed: 0,Nombre,Descripcion,Dirección,Municipio,Provincia,Entorno,Email,Teléfono,WEB,URL amigable,Calidad,Tipo de lugar,Sello,Nivel precio,Michelin,Repsol,lat,lon,valoracion,num_resenas,url_imagen,Active,Patrocinado
464,Petit Komite,"Petit Komite es un íntimo, discreto y selecto restaurante.",,Galdakao,Vizcaya,Montes y Valles vascos,info@petitkomite.com,944 36 36 01,https://www.petitkomite.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-petit-komite/webtur00-content/es/,0,Restaurante,,,0,0,43.22933173980507,-2.852485932540885,4.8,498.0,https://places.googleapis.com/v1/places/ChIJc9Upg05JTg0Rmh9RbNCnJ2s/photos/Ab43m-teNRc_tSipuIjo4wa5DQw2TRcA4vwLdtaeow19yUjm-pHylCy38o8YWYoFju36ZEo1HtYQ57EgGAy053sjEFxRwU1ynwG4L41FaZb4CEZ6KF1FVh6deHJnfMOQ4NozEsxkqwOc7nDLyBYtEoCRxJHdYWlDeMxu_7XGDHRlscEVYKqLeJ63dBESgAWiavf2uf2xHieeTjscjCg0xCmrueQ60Yd3OOBeakyGnEv1ocwBOfZpc9fus5ECbyr3FAv1DSX0UAf0uZMNC1_TS0lCQeXKUzuDLR1jnID9ZkyHOMP2LRa9kMpy6RJ8Brtw1zU9gjMtgtE5DmZHXU4V-6yKQ2Ty2qulEldtJ99cjqjyooYFAGto-U7tJPLE60adqsBOk_m7Usau0VRhRniLqB8ZyeGQRKAGubQ2HyQ8j_uUBnYD1g/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
465,Portuetxe,"Asador tradicional ubicado en un caserío que es ""patrimonio histórico"". Pescados, c...",,San Sebastián,Guipúzcoa,"Costa Vasca,San Sebastián",info@portuetxe.com,943 21 50 18,https://www.portuetxe.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-portuetxe/webtur00-content/es/,1,Restaurante,,Caro,0,0,43.3008471,-2.0146409,4.5,1951.0,https://places.googleapis.com/v1/places/ChIJIUNYGm6wUQ0RDFYC0m9Ne1w/photos/Ab43m-uK5ddadiysHTyR-nwkXPVetg95r4xPOPFnNcksou61Ii7D7IJk1U14Z74Dh2iO9cWKU8Q0IhGXeqvKVDPf2PVEGPtGVKu_gAaf27uyOSaVAt_lxgwUFCS63ZIk4oXhN_JghbU88bz5J6vg4PVLyajD2-lKaZJxBIQ36Jz8GQId5w06fWnFHGvatHvJbYsepvGfoswNf0uXP3iKLgsZaeMoJfW4dxa_Ne-819fNMAOQCyN_M7JTZCDJxr-HHEFi4jlkL3cdS3gLUhfztRZlQJNxfv1cmwKw2lVrjjWIRv28eEwcovJTASUWWegP0FEJIwOH4BRcsmiNB_Yhi_rpC1B5H4lV934GDX2ewOwXl0W_fgpViLRJImQopl5s_5OmUKfWLfkVtnKAoiLVagUMpYMaqwaC56FjN6WLIQJ_fS7NV_02CvMXkknNqBIrBfPq/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
470,Santa Ana,"Cocina de temporada, productos de calidad, creatividad e innovación. Carnes, pescados, ver...",,Mondragón,Guipúzcoa,Montes y Valles vascos,pildain@santaanamondragon.com,943 79 49 39,https://www.santaanamondragon.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-santa-ana/webtur00-content/es/,1,Restaurante,,,0,0,43.067257,-2.501972,4.2,463.0,https://places.googleapis.com/v1/places/ChIJ9wtCaIbWTw0Ra79kh5Og6K8/photos/Ab43m-sqK4ZqoeahykZ32kWLvhkFwDzc8UN6HryF4607AQvabsWZqjoYLirsF0PxcjfTv8yoi511K09dv95AtLhzXurvLxSnVqvcCtforUQJLsVRz-Z8SIPimnfq29x1jQb1P1lGaBpBvOiWNAFynZLmfjXMBzy6axamZdpz6iZvIPE0YdLqksexTFwBZI7bftOfn73tN7hMVIj6RTFHz3Lwt42g8LVvTV2q3mQiw77vNyWgJy5yKzCU7FaBx5_-lVA-ZYFejtw4ql6V4nb0vwVpXkxHwZFydcJ_ke6xR-PJGtF_bdkeYj0iiR1MjbRa5IJ2lrJcOf3vnz3rtVVUF-2sFXDEMaPt8rdNw0CUoPZ35DRtkZejONeBIwyGZRQcG2yGMhc-QGjd4Yh6rFa75M1ypdTEI8vGs96QlMKrWrsZqZo/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
471,Santuario Arantzazu,Especializado en la cocina tradicional con guiños a las recetas de la cocina moderna,,Oñati,Guipúzcoa,Montes y Valles vascos,info@hotelsantuariodearantzazu.com,943 78 09 51,https://www.hotelsantuariodearantzazu.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-santuario-arantzazu/webtur00-content/es/,1,Restaurante,,,0,0,42.979189,-2.398478,4.5,3189.0,https://places.googleapis.com/v1/places/ChIJkyCxM5QoUA0R77bS5TloDSE/photos/Ab43m-t_Gul8Zcq9LpF9zlPkpPTHqAwbfXsfZlig202ve70IbaUa8hv3JE--s9fhg-JombQJUxX8gxpMyutOM6HTy8gDxC0XGgUuhrd5SKhkyu9gKMTlC5AYuSCnB8OB-bhuwMaaspw2eD79nCJY8bkbP2M7yXHGInWkd_MY__2PCpbz0rG4Veol-WCYaWLWv4yQoNZ6kMSPv6AZf6TwQQG2BUSq93l0VfgIMm8fN9dSVGqIwoIhqsoDIQSF-SK4q1Rjpk_Gefsj_rOuyVNNx84qYn8hMumgNrapsN4i3MbtsqjDfZHRD242iAyG6OTcCVM01LKU8ABe0BKHuVQdHX7gm66-7oal6sh1I686yrYCBCUYwp50BrWHlRzblWJSkrywWR0p5YaPQclfDl8v6M2L67-1DtJhO-KbzBzOpKjFJOJICTAW/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
472,Tiro Pitxon,"Panorámicas sobre montes y valles, junto al Santuario de Arrate. Ligado a la actividad dep...",,Eibar,Guipúzcoa,Montes y Valles vascos,vcorada@gmail.com,943 20 88 59,https://www.restaurantetiropichon.es,https://turismoa.euskadi.eus/es/restaurantes/restaurante-tiro-pitxon/webtur00-content/es/,0,Restaurante,,,0,0,43.205007,-2.445868,4.4,422.0,https://places.googleapis.com/v1/places/ChIJieOzC5HVUQ0RfJyN8RVbEco/photos/Ab43m-s81xla_FPZUKvRHQ8P-cPP_Mc9UP7DTIKXD0aiYbPY2Vec4wWN1x7V7EMBVOb-L4fHcQoKRQI3XxcTQ0whRTdEMg8EpoCfJwxC8RppZ-A9_GGb9WaCwrJtn7_0kuzOusankDIzELcKvN5rhX2ZJySDTfWC40K4huqcu_UuZGUqhPyCOHhho3Vsm19cVg_MrBgE64JQg8a9_tySmnnkmuMLor5mTGnpl9ivf9wDTaieka9oBxDEePhmoqMaUiJzy6YkHB07Mse7Wpnns8bVFDtLGDGrbs705AVSjfg7XCJvW2o_jOYA5eSNGkJ6fdsFPrxatWDeEvGCkPt0hVBfANVdHl8h_AsRPSo0QxMrZ5Es5Pn9CXmj4e-braDqhVd7SYtnhmT5HNR45anCGP1R2v2t2QmlXV4EgvNGbfacsT1ihk_D/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
475,Txoko,Restaurante situado en el puerto de Getaria. Tipo de cocina : parrilla,,Getaria,Guipúzcoa,,info@txokogetaria.com,943 14 05 39,https://txokogetaria.com,https://turismoa.euskadi.eus/es/restaurantes/restaurantetxoko/webtur00-content/es/,1,Restaurante,,Caro,0,0,43.305053,-2.203106,4.3,1272.0,https://places.googleapis.com/v1/places/ChIJN4NrQJ_IUQ0R0LDqMHLWwEk/photos/Ab43m-v-S3jaMCUmYBrZtqycCI-NkwtvcocHrfSE4TZYCMSthiSICEXKPOM0j2m33NvI_uMNgThc4pGBQ3xaEsWqTVh4C_VEboEfE5MqbQz2rABNV1qyL0msO8szBrhfUo-6wfyz8qRsFyZNUlYPvfaNjgOKJB_uHKTsbXiotYL9LvSad4zBjaXon6dO7wnSqjS_D0tT99X52i98TtV_uMGNealyD-YtzViRHEWwLyb4ZEQdmpe-ED2W1re4m97PJcpKPqAH2NT1NM7GXA1Nou14rsAWZrq6HgfRbTNkyZoMJmFPe_SBHRQRmyhJJxGBl2XOj1ShchmUHSYRpzbwMQ5RpbxemK6IKP3L846UwQM0JMAKZeKA3Zn60wEwL7r85onqn0h05_5UtWIcEFjY0qeOoQVbna7pKhjNp7HxwuEwFSn6L8Gt/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
477,Txoko Sagarna,"Txoko Sagarna es un pequeño restaurante, una tienda, un lugar de encuentro donde se pueden...",,Zeanuri,Vizcaya,Montes y Valles vascos,lanbreabe@gmail.com,946 31 79 45,,https://turismoa.euskadi.eus/es/restaurantes/restaurante-txoko-sagarna/webtur00-content/es/,1,Restaurante,,,0,0,43.09846400925267,-2.749918866803689,4.4,201.0,https://places.googleapis.com/v1/places/ChIJgauuIFrKTw0RblNiOnxB9AI/photos/Ab43m-u--H1jbrpcSq1L_S6N4hcKHfPk34RS-bBgDZQGJFWtvllcMKTAhe4b36lRejUgn2b8FRjVtxEF-EjpYGnCe1oGHHDJcyk4kuHGV47KTLY5u92DMeGRA8Rqv_6o7ITyyPs-lOiS39AvfhboEbHNUZJTti54_MJQbKSdRe7NSY9WzJvo41_rs2UZ4r62r19wNkfcaHAa4WQSRKNnPlMNmhHKlmI-S7F4P-AxBCZGlWdyy9uh93ekV12UJXU2NaiyLtsb6EpteS8Ihwu6GJY0L3oikUmhRTPpg1cE6lkHadsfwNbZlhmhev1cw3GGetR3sTSoQM9vRxlsRC3hshPA87MPBP0dDrslYx9inBOVKBvrHt82jzjtvQN_tH-T4SMxO2DR6LEyF6va8NH2rso7AUFJ3U782gFD6ka7yQMTU5xXGQ/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
478,Txulu Jatetxea,"Buena materia prima, platos de siempre y sabor casero en esta casa familiar de estilo caser&iacut...",,Mungia,Vizcaya,Montes y Valles vascos,txulujatetxea@gmail.com,620 06 08 98,https://www.txulujatetxea.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-txulu/webtur00-content/es/,1,Restaurante,,,0,0,43.34065604813807,-2.836423357255546,4.5,38.0,https://places.googleapis.com/v1/places/ChIJOZZOGyhHTg0ROHJK1V4Xqpc/photos/Ab43m-tLBkyJDR3Xa4_pGFM7G3J0CVHacfaGKPZUAg1A2YcBAhph-pH4JZlno-xlF-D1pTMF6VhFL2G5HJxXwtfrndz9Ty8WpmSl3LPh_o7beDBCY8ypIQs8WF2pImZZdhbOhZ1VHYSvyJgdaHvl6F90qcvkvAB2uRss7nauBLJonDRhcvGqyCJb7ONp6TSK5mneFqdQSxcYMXfQQWj407ftFFI8yidk2kE4eK_J4SC-wUHSDUZ7t2JXp5DOugVlq77P8XQKGSLKw9VUFXNTiuYn1TbNA-gVKPdPqTShki6bwsyxcddczXlRnnjNxcifsLT1p60tRI1yTuh-DEPDPFrSLoTVcoXFFGnm2ovVQ5oHh-s9TaIV6vhwYX25yI_eU6KOyPICmbYUt7shv24eSXNP7rjVgAGVbhEvdfEMWpjBzQY/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
481,Zabala Txakolina,Bodega familiar situada junto a la parroquia de Bakio. Antiguo barrio BASIGO ahora llamado Elexal...,,Bakio,Vizcaya,Costa Vasca,zabalatxakolina@gmail.com,656 76 79 54,,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-zabala-txakolina/webtur00-content/es/,1,Bodega Txakoli,Denominación de Origen,,0,0,43.41305745882438,-2.82298955535584,5.0,10.0,https://places.googleapis.com/v1/places/ChIJE9GwpmtBTg0RvwFgNSYGG6s/photos/Ab43m-v4ZT-jlzdfZb75X0nErJZIaHWnGIWCvJ9PhaFPhY497Q3bHtlSo72ZCX2ev3Y2oOgig-pH-m68IGsYHpKMnGSWjwcZPwYETyplBicZoheQiJhCabQm-LYirp-ylVAaTTvhPa1BXEsVv5N4VhbjvnlZS7Sq_IiHxZCIVLnFsUTGoS-4v1ea1-5zOdidM5kKOMVsH0aC5YwigDwk87to19_gdBB2WON3B9m-EU0jaaVMIpt4r9NqUBADS653sIRoF51F0lBsDY-QwReCQO-k6PZlbtqI0uwKyY2icJjNizra70qgvJrbs3N0vwFQHoDcZrDEsBKmd53-PwLR1M0fRwqkB82aUtegvdQ9yg6rLoMu6D_zlWBLvdgzHipVc01fd8FHFk-nVo7apDNkI3qcccz91p6XAUrXCrhx7FYaO_tVrLEE/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
482,Zelaa,Restaurante situado en el hotel Zelaa de la localidad de Zaldibia donde se ofrece una cocina trad...,,Zaldibia,Guipúzcoa,Montes y Valles vascos,info@hotelzelaa.com,943 16 16 66,https://www.hotelzelaa.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-zelaa/webtur00-content/es/,0,Restaurante,,,0,0,43.046656,-2.153986,4.1,314.0,https://places.googleapis.com/v1/places/ChIJ6d48Fyw2UA0RWRxEdEvh9os/photos/Ab43m-tv3qojsVPqy9FjQfwRVcPyQmTzPAatRUESVtQ7VXuR5LO46KFeJGijq1-9byYO3hEUVJi3nWlVRNtD06baARlH-2-tJEj6p1NWVXyK_MwQsUl9mEhXQj0d5NgalJx0njhvN3WT2YN5Ld0fBK59yiAiz1oL4Zb74_kURRW0M-shh70qpkvfYtlZQkdM1QibKlztl2Jy7MbfS2U8whwOFO_XKnE7Qcv8Kr8OZ931Eaiju8fNOh_UnpOqGNgT2ELw33fHhFZbPsgZRpXW26SbYHOLFp7YVMzP01RjUeNWmTzjuJY47B5fL5JjQNipAeMH73rToZKeKZY9wb-xjhZ0Ij6LLTFohnjbpldxJ3bu-I6yZ5h0DxONtPJP6Xsv7RbNBjtTsk6I23I13lgKZrAbsdij_J0VQ6R8q7i-dNjWYonlkQ/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
484,Narru,"Junto a la plaza del Buen Pastor, el joven Iñigo Peña cocina los mejores productos ...",,San Sebastián,Guipúzcoa,"Costa Vasca,San Sebastián",info@narru.es,843 93 14 05,https://narru.es/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-narru/webtur00-content/es/,1,Restaurante,,Moderado,0,1,43.31771390000001,-1.9816594,4.3,2775.0,https://places.googleapis.com/v1/places/ChIJA_HQyFSlUQ0RDiYIcKlzs-s/photos/Ab43m-tDtTK4Rf5-LzjSeelNqD-283Cs09PYgbJR3lb4P4dDE0VM78JYEPWZTThwyP6HciYXD4A7DzkEgtiuyh3iKEVZKKpmxakYlkv1q9E1F3us7EFnkcJScGGucgq6lzCFyPkrknBGOTVT2hToVi8U-U_DoG508B81f9dxo80z1lGIRKkClSRa6KINGvQXV0VHp3bpLD6-iso1pmNroFvgjmxXGUKEQET2eZDRUDdQjDDlPFYDy5KYR1YoDCqDh7Rr9luHdIE--4ox-EZGi1_QfVjm610u1aP7N11xL2N35JYDqpTkyLg2-goZPexfCmQjAIxlVm5XlyiQ115wQWUa9dhnJzPYE9t8NtUFxUxK8ITNLs35l0tQU7iJBQI1YYH7l7fQwCXz_IkRRDUJpGl-CQIZLiSz1Jx6wVWYZaE4Jboj30Es/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
485,Tenis Ondarreta,Almuerzos de reuniones y banquetes para congresos.,,San Sebastián,Guipúzcoa,"Costa Vasca,San Sebastián",bodastenis@gmail.com,943 31 11 50,https://www.tenisondarreta.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-ondarreta/webtur00-content/es/,1,Restaurante,,Moderado,0,0,43.3190163,-2.0055992,4.2,1062.0,https://places.googleapis.com/v1/places/ChIJdRp3rKO6UQ0RbPMy71Vb2BY/photos/Ab43m-tBTXz_vG840UaG2n2rtE9YN1D_ren69II-oz_zxVQ6gMcQsnFuYC9IbrafN1uRbYpI40jZOELnSe2plJ8ToZ7nXjJc2IqEe_sGN5MEjF_W9VF9-bWGm_g6kYvCBg0gUcRgiCt94fJUx_KWRjf_QcgQMw-dqY1GiJLWcWLXIOOaIrJfj1TgOgbP0FP9rFgbe7CaMthOA_y6Uul_Z4ACp0X9qhMwM6Xz0eU0l7LtTmKQvCVryi8cy8lG6ikqHaradflaojWrOdLai40CGkbYt25yp8PwCVp3N5WCuilY5tMLk_w7MVYBwS2-o5nY_pcJLIJM4xE11YOkcy_GawdcxN1MhZfR0BhP4lahbkjeKpkQXxT_Q_9_994Sn2-H9au-3Qx9tHQwiV8W96MMuN_dIy9QMH8QcUVnkszjbBU2E8ZgIHh46AXRDkDpwWu19wK_/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
488,Begoña,Situado a escasos 5 minutos a pie de la playa de Gorliz se encuentra este restaurante en el que t...,,Gorliz,Vizcaya,Costa Vasca,,946 77 09 73,https://www.restaurantebegona.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-begona/webtur00-content/es/,1,Restaurante,,,0,0,43.420121,-2.938711,4.4,657.0,https://places.googleapis.com/v1/places/ChIJBRhxGDNdTg0R1uf-Jv19jog/photos/Ab43m-sR5qTmjEU_r9nLVmAx8o29XumbLFNzNoMed2o8504hf-VdIoCrpUt8X0ZNgMlFQQqJmOZmAvbedeYtLMYyVY3YFkGIZfS4AZ_XP1IaEoIx7A6lGmwUeZgRsPq0akV_6Q_R6FPRRBQwcXadEttlHd8dt2ERiiPOYQ-o8L7e0snt-F6WqGcbjJK6NKCN0VLOTPZWasZg6Ld_KxpqAgk_qev9J9oapJNv3GdGEi09sBFKCDVOoQjpfs5V_FnsTCnsjWEMeI5Us1I-Lrz7E2qR7nCHZQ6PQG-AcNEH9wJ32AHAGOLuZCRiBLqcAjoVMQq0q8RQ-Ymk804KF7-Cr2LQ-B3lqOcPK1uh7w0NVVcT4d3qx3fNKo1MOGwKoxFHnrRSKRSvPYXw5i9lRDOOd1tXcCQN4mVDm7vva38AzBSDSJUSTg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
490,Belaustegi,"En la ladera del monte Morkaiko.Este caserío del siglo XVI, remodelado con mucho gusto, di...",,Elgoibar,Guipúzcoa,Montes y Valles vascos,restaurante@belaustegi.com,943 74 31 02,https://belaustegi.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-belaustegi/webtur00-content/es/,1,Restaurante,,Moderado,0,0,43.236215,-2.439952,4.7,1168.0,https://places.googleapis.com/v1/places/ChIJsQuSeTfUUQ0Rpmjog-_X7nw/photos/Ab43m-vdfErcFgV56OsHKB8nMWoNHwtlEihgND9reJ6L2qTrYwLpVeCvKxksVgcXPfFaSQJmsibzEJXISIVkZlbf_Mk_P323VrzATgId8oBE5Ct3MONh-RYH87yEPO19B5dR4BaznZ2rk6eBlCVTWDZ38LojvIZipgjFYdSw9ONnkuMl7s4n2rUn2bTJQMe5_5FZhigXRlBABB1Y19zx4igGO31b7cn4FUsT4MBBllZdCmgMiZEKwb7p__PfiOFx6O7tQFZAR9Z4DvUQBCafjssEXk2M1EY7Q_kXPFZjE9jKcNkzf6WgO4JiOrQY3KV4TT4qKApUpXd0Sk2XwkmOgj1ESn0BVK1NOo4Kt2hvKRulEGz8LbZfeuvja4h2vxmRzqAL2-Y1---TP_NMONkPVa64x9dBxkvA9unOQDly5Y8d-_uD5Ig/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
491,Bentazar,"Ubicado a la orilla del embalse de Urrunaga-Legutio, es un restaurante especializado en la cocina...",,Legutio,Álava,Montes y Valles vascos,restaurantebentazar@gmail.com,676 09 81 62,https://restaurantebentazar.blogspot.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bentazar/webtur00-content/es/,1,Restaurante,,Moderado,0,0,42.98408280993408,-2.670401127647437,4.6,212.0,https://places.googleapis.com/v1/places/ChIJ6fCk04jFTw0RHY6ci6eqJvo/photos/Ab43m-u-kyowQSV5xVcLsV_82QIp8WDmAornGWXb2u4jRMfs7xtm323Tt2kXkQyOaib5xCLZE8WAxznPZReLMpStJdhDAPgBDPy2onn30OYWCko7tgUQdP3myVGs5UBHNHjjSE6S4TUDf0b9XY4KZgQyMStwhBHnmu-GqiQ5adx8PTygwRYLMeGv_wmFy5MFzghmMGXyJU7p7a7fg9wRHawiIyJbO0vfuEXrK9U43j5-40XQ8yb6LnVa2p74CPfDO2B-PnNc5Iey4uc_GNRQlWW3QwiRLdBKE-3gyrBroOJ7gIrS6zxEn1frHj52MfXTm7EJqj6ViyQ4bg_lFX7DYaPSzB50Avu-LkVwJX1elaojoDpAKi1kLHZ5tnmol6GqSxtjxYmBEfogLkLOEEFN-Pf20ATRDKsgQGSce1WHflu5_X0/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
492,Bidebieta,"Restaurante tradicional vasco situado en el que las especialidades de la casa son la merluza, las...",,Meñaka,Vizcaya,Montes y Valles vascos,,946 74 06 61,https://www.bidebietajatetxea.eus,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bidebieta/webtur00-content/es/,1,Restaurante,,Moderado,0,0,43.373507,-2.801173,4.4,870.0,https://places.googleapis.com/v1/places/ChIJiz0rYblATg0R-Eq1nH-kn_4/photos/Ab43m-t_uF1toUwjcMRKt6H6BrD3hP89z9z4z_OLqAiPFuY7RLKLqPRPXQvngFfb4X8q6HbokPTPDDVoU4XSq_9GP6Vv8DvuawhWXY_kq-_H0fKLy0UDxcxNO4r9VinLS2XkmuYfPaQZkojdGjWiIgdVRXAWAz9tJJVxDIKlepqQw9kQookFCO3t2qpnV-3LlC5Jy1m8aEX5zHph-Tf3p0nw_aF7Q3AgO-BAJsCwynpoPj78C89uZhEbkExIZ1YnB48qZM1K9cXbdw2Nj2lOox9jefnsYWTZvNHSH69pBYig-EZmswQc_6spTUS8Alci78ICTR9OKW66XCsW7TvcI8xYX9oW11lE6vzYVwzVLXyBv_djDV_MAHrJXHzrj9BsJpDZkkWnBipkAJlZluzE0lbZ-QsuTDI8XUN7AZwCv23XMcov-niPucpqCKiS9YTwgAgj/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
495,Aretxarte,Decorado de forma actual pero con un toque tradicional. Podrá degustar nuestros men&uacute...,,Zamudio,Vizcaya,Montes y Valles vascos,reservas@aretxarte.com,944 03 69 00,https://www.aretxarte.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-aretxarte/webtur00-content/es/,0,Restaurante,,,0,0,43.289894,-2.861468,4.4,2521.0,https://places.googleapis.com/v1/places/ChIJHSADwVJPTg0RgxwUipgoX1M/photos/Ab43m-uuZg4039IWn0QI0ciRvjR5Y6ZVQU5C4eJWO5rViyt8CW5khxGPslza-y2CYo_9ntGzNAyAL4g5jNdQMlxCuYTPkm9SZN5_WohVqSRTYDTmlhmDtjyoyqNIrCkURo9fV6GRjpyMuRDDXexOOyiYcYmIeUH4cejsoWfzLAzOpowtTkFNnmk6hYvVwAsl1HN_cf2sG1oIvLkjGe9RlCExZQGqMf0XD1fI1XwLLMzNqWUR9JHdJCMv1RLkTgUOP6dvnsSIo4xe_VF6Mih3XgU6It57_k56gLwQzY8xxx3ERk8WiGjcG-d2tI3VAZ5XIfgDmSP43WbryL44dnVnsewJAaZY2PzDK9j7pkeqkSnNp7K1xEH7h5G4G8D3CMtmUXpzNdVwdc9BqGAx1TY0fc2zL455-A5IIK2lXutcj0a0ahA/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
496,Arita Berri,"El Restaurante Arita Berri en Ereño (Bizkaia), edificado en el año 1986 sobre la es...",,Bedia,Vizcaya,Montes y Valles vascos,aritaberri@aritaberri.com,946 25 65 46,https://www.aritaberri.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-arita-berri/webtur00-content/es/,1,Restaurante,,Moderado,0,0,43.361068,-2.619271,4.7,922.0,https://places.googleapis.com/v1/places/ChIJo2EBV7QkTg0R0OykWhXpHjM/photos/Ab43m-sWuBWJQsjuH2nfwVgotGVnKBmOJ7BljZOaLOdpQ4KEiYbxxIT58R8RNKylGZJmeM79tSMPTZkZiG29eO4LFKqihhyMc_ioguVn2Y_dUQ90vDfyU7P4UwOQ67b_nzLwwq4wpFVRssrygOMSJ-JjVdA5YQ3lbK7O1YvOyR88sn6OP6snVn8roc14AbknTBCzNsfARxgYIMkCXwoARl1DUD2WJ2Iaw_POAknSBmpJSSdQn8EWE8knFQRhJgtGKztdAnNQj63z00QEhxK5G9N6stMFawhGgBse9KhcARv23yY4XL_K2pMKlNqiwiz6RvEjOF23LmvUHwkI1MoLP8RQ7vMp5X9juyDNwF5hpPs6qiWKraM3e3ohUJ8wj0KoyQYH4bpbk_BE5fvJG5PUSNr2o95p-bsTAMPoAcraM_25XIccCM_k/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
497,Artea-Errota,"Es un antiguo molino ubicado en Zamudio, el cual ha sido reformado y transformado en un acogedor ...",,Zamudio,Vizcaya,Montes y Valles vascos,errotaartea@gmail.com,944 52 34 57,,https://turismoa.euskadi.eus/es/restaurantes/restaurante-artea-errota/webtur00-content/es/,0,Restaurante,,,0,0,43.285817,-2.863677,4.1,417.0,https://places.googleapis.com/v1/places/ChIJT907klFPTg0R7popakT_3Lc/photos/Ab43m-u7AuJrlXEpNJ8HEQjdAmgXj-aFghwqVq3rVgQwTxg2oTLS2rZzhlpcyzMR8T0WdgBp5SH7wrDxWJXHLZX4kexm4MmLFVOJ0FbsOwrd2v5aJLb3jJGQDaiko9Ajg4GbuBxQaFTQ-U6wS6D9be0KrO9Cbn2IkzO7qO-qFJIOGSp_4rOBaEH_gpi_kk1W59JVyDSK7jsQs38SDA_EqiB1MOrU8V7AzIEDvlIM_iI2x6UmoOpBMM5ptopZca3lFYa0gMuIqxroVc_2Di8nmHxBTtnC2HzmbLySKd112UbVIAX-j2-ganJ-bplYHmAeY6mO3f773sN98gKC7itw4_GKyEW0Fu4I7PHm9C-9LGzf1XUVfh6amudxRSUZmPVATF-AD1fSVCNsXZ2klHuGSeoPv3ghvwR8Bz5zKotShcrGsE3qjg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
